,FM_cleanml015_faulty
MM_cleanml015_original0_GF_0.01_1,0.3067 (reliable)
MM_cleanml015_original0_LA_0.01_1,0.2682 (reliable)
MM_cleanml015_original0_NAI_0.01_1,0.3086 (reliable)
MM_cleanml015_original0_NEB_0.01_1,0.2898 (reliable)
MM_cleanml015_original0_NS_0.01_1,0.2720 (reliable)
MM_cleanml015_original1_GF_0.01_1,0.3434 (reliable)
MM_cleanml015_original1_LA_0.01_1,0.3151 (reliable)
MM_cleanml015_original1_NAI_0.01_1,0.3127 (unreliable)
MM_cleanml015_original1_NEB_0.01_1,0.3370 (reliable)
MM_cleanml015_original1_NS_0.01_1,0.3635 (reliable)
MM_cleanml015_original1_WS_0.01_1,0.3549 (reliable)
MM_cleanml015_original2_GF_0.01_1,0.3422 (reliable)
MM_cleanml015_original2_LA_0.01_1,0.1646 (reliable)
MM_cleanml015_original2_NAI_0.01_1,0.2997 (reliable)
MM_cleanml015_original2_NEB_0.01_1,0.3097 (reliable)
MM_cleanml015_original2_NS_0.01_1,0.3563 (reliable)
MM_cleanml015_original2_WS_0.01_1,0.3341 (reliable)
MM_cleanml015_original3_GF_0.01_1,0.3148 (reliable)
MM_cleanml015_original3_LA_0.01_1,0.1229 (unreliable)
MM_cleanml015_original3_NAI_0.01_1,0.3493 (unreliable)
MM_cleanml015_original3_WS_0.01_1,0.3259 (reliable)
MM_cleanml015_original4_GF_0.01_1,0.2683 (reliable)
MM_cleanml015_original4_LA_0.01_1,0.1840 (reliable)
MM_cleanml015_original4_NAI_0.01_1,0.2533 (reliable)
MM_cleanml015_original4_NEB_0.01_1,0.2767 (reliable)
MM_cleanml015_original4_NS_0.01_1,0.2729 (reliable)
MM_cleanml015_original4_WS_0.01_1,0.2657 (reliable)
