,FM_cleanml011_faulty
MM_cleanml011_original0_GF_0.01_1,0.0374 (reliable)
MM_cleanml011_original0_LA_0.01_1,0.0348 (reliable)
MM_cleanml011_original0_NAI_0.01_1,0.0516 (reliable)
MM_cleanml011_original0_NEB_0.01_1,0.0356 (reliable)
MM_cleanml011_original0_NS_0.01_1,0.0394 (reliable)
MM_cleanml011_original0_WS_0.01_1,0.0455 (reliable)
MM_cleanml011_original1_GF_0.01_1,0.0398 (reliable)
MM_cleanml011_original1_LA_0.01_1,0.0193 (reliable)
MM_cleanml011_original1_NAI_0.01_1,0.0376 (reliable)
MM_cleanml011_original1_NEB_0.01_1,0.0551 (reliable)
MM_cleanml011_original1_NS_0.01_1,0.0486 (reliable)
MM_cleanml011_original1_WS_0.01_1,0.0771 (reliable)
MM_cleanml011_original2_GF_0.01_1,0.0314 (reliable)
MM_cleanml011_original2_LA_0.01_1,0.0192 (reliable)
MM_cleanml011_original2_NAI_0.01_1,0.0508 (reliable)
MM_cleanml011_original2_NEB_0.01_1,0.0403 (reliable)
MM_cleanml011_original2_NS_0.01_1,0.0419 (reliable)
MM_cleanml011_original2_WS_0.01_1,0.0443 (reliable)
MM_cleanml011_original3_GF_0.01_1,0.0561 (reliable)
MM_cleanml011_original3_LA_0.01_1,0.0189 (unreliable)
MM_cleanml011_original3_NAI_0.01_1,0.0373 (reliable)
MM_cleanml011_original3_NEB_0.01_1,0.0713 (reliable)
MM_cleanml011_original3_NS_0.01_1,0.0562 (reliable)
MM_cleanml011_original3_WS_0.01_1,0.0905 (reliable)
MM_cleanml011_original4_GF_0.01_1,0.0713 (reliable)
MM_cleanml011_original4_LA_0.01_1,0.0879 (reliable)
MM_cleanml011_original4_NAI_0.01_1,0.0649 (reliable)
MM_cleanml011_original4_NS_0.01_1,0.0696 (reliable)
MM_cleanml011_original4_WS_0.01_1,0.0731 (reliable)
