,FM_deeplocalize028_faulty
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6857 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_random_uniform_4,0.7595 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6061 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.6176 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6410 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.5692 (unreliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_zeros_1,0.2945 (reliable)
MM_deeplocalize028_change_weights_initialisation_mutated0_MP_zeros_4,0.6102 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_24.75,0.5652 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_37.12,0.6341 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_43.31,0.6667 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_46.41,0.5610 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_49.5,0.6143 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_55.69,0.6364 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_58.78,0.5299 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_61.88,0.6162 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_74.25,0.4146 (unreliable)
MM_deeplocalize028_delete_training_data_mutated0_MP_99,0.3277 (reliable)
MM_deeplocalize028_disable_batching_mutated0_MP,0.4255 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_100,0.1631 (reliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_25.0,0.5872 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_37.5,0.5246 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_40.62,0.3989 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_43.75,0.3788 (unreliable)
MM_deeplocalize028_make_output_classes_overlap_mutated0_MP_50.0,0.3957 (unreliable)
MM_deeplocalize028_remove_activation_function_mutated0_MP_2,0.5556 (unreliable)
MM_deeplocalize028_remove_activation_function_mutated0_MP_5,0.3354 (unreliable)
MM_deeplocalize028_remove_bias_mutated0_MP_1,0.7424 (unreliable)
MM_deeplocalize028_remove_bias_mutated0_MP_4,0.7091 (unreliable)
MM_deeplocalize028_remove_validation_set_mutated0_MP,0.5660 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_100,0.2945 (reliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_25.0,0.6104 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_28.12,0.5172 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_31.25,0.5610 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_37.5,0.5634 (unreliable)
MM_deeplocalize028_unbalance_train_data_mutated0_MP_50.0,0.4957 (unreliable)
