,FM_deeplocalize021_faulty
MM_deeplocalize021_GF_0.01_1,0.6000 (reliable)
MM_deeplocalize021_GF_0.1_1,0.6600 (reliable)
MM_deeplocalize021_GF_0.2_1,0.8298 (reliable)
MM_deeplocalize021_GF_0.6_1,0.7919 (reliable)
MM_deeplocalize021_GF_1.0_1,0.8169 (reliable)
MM_deeplocalize021_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize021_LR_0.01_1,0.6296 (reliable)
MM_deeplocalize021_NAI_0.01_1,0.6727 (reliable)
MM_deeplocalize021_NAI_0.1_1,0.9005 (reliable)
MM_deeplocalize021_NEB_0.01_1,0.4444 (reliable)
MM_deeplocalize021_NEB_0.1_1,0.7623 (reliable)
MM_deeplocalize021_NEB_0.2_1,0.8671 (reliable)
MM_deeplocalize021_NS_0.01_1,0.2500 (reliable)
MM_deeplocalize021_NS_0.1_1,0.6729 (reliable)
MM_deeplocalize021_NS_0.2_1,0.8033 (reliable)
MM_deeplocalize021_NS_0.6_1,0.8413 (unreliable)
MM_deeplocalize021_NS_1.0_1,0.8193 (reliable)
MM_deeplocalize021_WS_0.01_1,0.0000 (reliable)
MM_deeplocalize021_WS_0.1_1,0.8444 (reliable)
MM_deeplocalize021_WS_0.2_1,0.8042 (reliable)
