,FM_deepfd036_faulty
MM_deepfd036_GF_0.01_1,0.5714 (unreliable)
MM_deepfd036_GF_0.1_1,0.5000 (unreliable)
MM_deepfd036_GF_0.2_1,0.3615 (unreliable)
MM_deepfd036_GF_0.6_1,0.1426 (reliable)
MM_deepfd036_GF_1.0_1,0.0937 (reliable)
MM_deepfd036_LA_0.01_1,0.0104 (unreliable)
MM_deepfd036_LD_0.01_1,0.0000 (unreliable)
MM_deepfd036_LR_0.01_1,0.0000 (unreliable)
MM_deepfd036_NAI_0.01_1,0.0576 (reliable)
MM_deepfd036_NEB_0.01_1,0.6000 (unreliable)
MM_deepfd036_NEB_0.1_1,0.0258 (unreliable)
MM_deepfd036_NEB_0.2_1,0.0204 (unreliable)
MM_deepfd036_NEB_0.6_1,0.0041 (reliable)
MM_deepfd036_NS_0.01_1,0.0130 (unreliable)
MM_deepfd036_NS_0.1_1,0.0196 (unreliable)
MM_deepfd036_NS_0.2_1,0.0075 (reliable)
MM_deepfd036_NS_0.6_1,0.0039 (unreliable)
MM_deepfd036_NS_1.0_1,0.0033 (reliable)
MM_deepfd036_WS_0.01_1,0.5319 (unreliable)
MM_deepfd036_WS_0.1_1,0.0155 (reliable)
MM_deepfd036_WS_0.2_1,0.0096 (unreliable)
MM_deepfd036_WS_0.6_1,0.0033 (reliable)
