,FM_deepfd015_faulty
MM_deepfd015_original0_GF_0.01_1,0.9880 (reliable)
MM_deepfd015_original0_LA_0.01_1,0.9352 (reliable)
MM_deepfd015_original0_NAI_0.01_1,0.9859 (reliable)
MM_deepfd015_original0_NEB_0.01_1,0.9860 (reliable)
MM_deepfd015_original0_NS_0.01_1,0.9780 (reliable)
MM_deepfd015_original0_WS_0.01_1,0.9845 (reliable)
MM_deepfd015_original1_GF_0.01_1,0.9975 (reliable)
MM_deepfd015_original1_LA_0.01_1,0.9882 (reliable)
MM_deepfd015_original1_NAI_0.01_1,0.9850 (reliable)
MM_deepfd015_original1_NEB_0.01_1,0.9987 (reliable)
MM_deepfd015_original1_NS_0.01_1,0.9972 (reliable)
MM_deepfd015_original1_WS_0.01_1,0.9953 (reliable)
MM_deepfd015_original2_GF_0.01_1,0.9905 (reliable)
MM_deepfd015_original2_LA_0.01_1,0.9909 (reliable)
MM_deepfd015_original2_NAI_0.01_1,0.9904 (reliable)
MM_deepfd015_original2_NEB_0.01_1,0.9959 (reliable)
MM_deepfd015_original2_NS_0.01_1,0.9907 (reliable)
MM_deepfd015_original2_WS_0.01_1,0.9888 (reliable)
MM_deepfd015_original3_GF_0.01_1,0.9504 (reliable)
MM_deepfd015_original3_LA_0.01_1,0.9604 (reliable)
MM_deepfd015_original3_NAI_0.01_1,0.9883 (reliable)
MM_deepfd015_original3_NEB_0.01_1,0.9879 (reliable)
MM_deepfd015_original3_NS_0.01_1,0.9523 (reliable)
MM_deepfd015_original3_WS_0.01_1,0.9521 (reliable)
MM_deepfd015_original4_GF_0.01_1,0.9955 (reliable)
MM_deepfd015_original4_LA_0.01_1,0.9964 (reliable)
MM_deepfd015_original4_NAI_0.01_1,0.9899 (reliable)
MM_deepfd015_original4_NEB_0.01_1,0.9953 (reliable)
MM_deepfd015_original4_NS_0.01_1,0.9963 (reliable)
MM_deepfd015_original4_WS_0.01_1,0.9957 (reliable)
