,FM_deepfd028_faulty
MM_deepfd028_change_dropout_rate_mutated0_MP_0.125_0.125_3,0.7483 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.25_0.25_3,0.6383 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.75_0.75_3,0.7333 (unreliable)
MM_deepfd028_change_dropout_rate_mutated0_MP_0.9_0.9_3,0.6795 (unreliable)
MM_deepfd028_change_epochs_mutated0_MP_1,0.7065 (unreliable)
MM_deepfd028_change_label_mutated0_MP_100,0.2549 (reliable)
MM_deepfd028_change_label_mutated0_MP_25.0,0.5920 (unreliable)
MM_deepfd028_change_label_mutated0_MP_31.25,0.5825 (unreliable)
MM_deepfd028_change_label_mutated0_MP_34.38,0.4633 (unreliable)
MM_deepfd028_change_label_mutated0_MP_37.5,0.4233 (reliable)
MM_deepfd028_change_label_mutated0_MP_50.0,0.3103 (reliable)
MM_deepfd028_change_learning_rate_mutated0_MP_False_0.0001,0.5823 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_categorical_crossentropy,0.7826 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_categorical_hinge,0.4254 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_hinge,0.4553 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_huber_loss,0.3985 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3248 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_logcosh,0.3248 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_absolute_error,0.3355 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.3514 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_squared_error,0.3840 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5830 (unreliable)
MM_deepfd028_change_loss_function_mutated0_MP_poisson,0.3399 (reliable)
MM_deepfd028_change_loss_function_mutated0_MP_squared_hinge,0.4307 (reliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adadelta,0.5574 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adagrad,0.5340 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_adamax,0.6912 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_nadam,0.7561 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_rmsprop,0.8056 (unreliable)
MM_deepfd028_change_optimisation_function_mutated0_MP_sgd,0.3801 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_constant_1,0.3248 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_constant_4,0.6449 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7177 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.6239 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7009 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.6875 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_he_normal_1,0.7518 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_he_normal_4,0.7432 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5984 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_he_uniform_4,0.6832 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_identity_1,0.6296 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_identity_4,0.6923 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.6545 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.7802 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.6667 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.7632 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_ones_1,0.3333 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_ones_4,0.3248 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_orthogonal_1,0.8140 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_orthogonal_4,0.7403 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_random_normal_1,0.7303 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_random_normal_4,0.8200 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6667 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_random_uniform_4,0.6304 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7031 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.8353 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6694 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.7361 (unreliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_zeros_1,0.3248 (reliable)
MM_deepfd028_change_weights_initialisation_mutated0_MP_zeros_4,0.6900 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_49.5,0.6163 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_74.25,0.4620 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_86.62,0.5464 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_92.81,0.4898 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_95.91,0.5096 (unreliable)
MM_deepfd028_delete_training_data_mutated0_MP_99,0.3092 (reliable)
MM_deepfd028_disable_batching_mutated0_MP,0.4538 (unreliable)
MM_deepfd028_make_output_classes_overlap_mutated0_MP_100,0.5833 (unreliable)
MM_deepfd028_remove_activation_function_mutated0_MP_2,0.7664 (unreliable)
MM_deepfd028_remove_activation_function_mutated0_MP_5,0.3248 (reliable)
MM_deepfd028_remove_bias_mutated0_MP_1,0.6604 (unreliable)
MM_deepfd028_remove_bias_mutated0_MP_4,0.7381 (unreliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_100,0.3248 (reliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_50.0,0.5446 (unreliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_62.5,0.5300 (unreliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_65.62,0.4906 (unreliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_68.75,0.4508 (reliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_71.88,0.4275 (reliable)
MM_deepfd028_unbalance_train_data_mutated0_MP_75.0,0.3662 (reliable)
