,FM_deeplocalize006_faulty
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_7,0.8051 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_8,0.8230 (unreliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_1,0.7108 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_2,0.8341 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_4,0.9111 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_5,0.9121 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_7,0.8319 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_8,0.8133 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_1,0.9233 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_2,0.7916 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_4,0.8462 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_5,0.8613 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_7,0.8051 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_8,0.7917 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_1,0.8572 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_2,0.8306 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_4,0.6900 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_5,0.8879 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_7,0.7389 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_8,0.8633 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_1,0.6555 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_2,0.6739 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_4,0.6995 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_5,0.6741 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_7,0.8051 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_8,0.7361 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_1,0.7676 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_2,0.7715 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_4,0.7760 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_5,0.7389 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_7,0.8051 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_8,0.9017 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_1,0.7184 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_2,0.8183 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_4,0.6838 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_5,0.8197 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_7,0.8051 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softplus_8,0.8816 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_1,0.7096 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_2,0.7155 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_4,0.7872 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_5,0.8659 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_7,0.7547 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_softsign_8,0.8071 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_1,0.7577 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_2,0.8872 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_4,0.8060 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_5,0.8488 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_7,0.7919 (reliable)
MM_deeplocalize006_change_activation_function_mutated0_MP_tanh_8,0.8059 (unreliable)
MM_deeplocalize006_change_batch_size_mutated0_MP_10_10,0.8916 (reliable)
MM_deeplocalize006_change_batch_size_mutated0_MP_40_40,0.7234 (reliable)
MM_deeplocalize006_change_batch_size_mutated0_MP_5_5,0.9132 (reliable)
MM_deeplocalize006_change_batch_size_mutated0_MP_80_80,0.7204 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.125_0.125_3,0.8855 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.125_0.125_6,0.8440 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.25_0.25_3,0.8961 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.25_0.25_6,0.9033 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.75_0.75_3,0.7249 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.75_0.75_6,0.6437 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.9_0.9_3,0.7952 (reliable)
MM_deeplocalize006_change_dropout_rate_mutated0_MP_0.9_0.9_6,0.7596 (reliable)
MM_deeplocalize006_change_epochs_mutated0_MP_1,0.7983 (unreliable)
MM_deeplocalize006_change_epochs_mutated0_MP_10,0.7990 (reliable)
MM_deeplocalize006_change_epochs_mutated0_MP_6,0.7331 (reliable)
MM_deeplocalize006_change_epochs_mutated0_MP_8,0.7080 (reliable)
MM_deeplocalize006_change_epochs_mutated0_MP_9,0.7243 (reliable)
MM_deeplocalize006_change_label_mutated0_MP_100,0.9623 (reliable)
MM_deeplocalize006_change_learning_rate_mutated0_MP_False_0.001,0.8280 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_binary_crossentropy,0.7319 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_categorical_crossentropy,0.8051 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_categorical_hinge,0.8096 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_hinge,0.8342 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_huber_loss,0.7447 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.8051 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_logcosh,0.7521 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_mean_absolute_error,0.7725 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.9450 (unreliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_mean_squared_error,0.7526 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.8454 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_poisson,0.7338 (reliable)
MM_deeplocalize006_change_loss_function_mutated0_MP_squared_hinge,0.9832 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_adadelta,0.8304 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_adagrad,0.7759 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_adam,0.9438 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_adamax,0.9325 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_nadam,0.9530 (reliable)
MM_deeplocalize006_change_optimisation_function_mutated0_MP_rmsprop,0.9148 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_constant_1,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_constant_4,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_constant_7,0.7814 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.8245 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.8476 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.7467 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7915 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.8116 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.8349 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_normal_1,0.8539 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_normal_4,0.7843 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_normal_7,0.7437 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_uniform_1,0.7677 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_uniform_4,0.7701 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_he_uniform_7,0.8392 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_identity_1,0.8494 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_identity_4,0.8805 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_identity_7,0.7567 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.8936 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.7597 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.8405 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7634 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.7166 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.8164 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_ones_1,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_ones_4,0.8140 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_ones_7,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_orthogonal_1,0.7359 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_orthogonal_4,0.8524 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_orthogonal_7,0.8093 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_normal_1,0.8646 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_normal_4,0.8385 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_normal_7,0.7581 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_uniform_1,0.9182 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_uniform_4,0.8647 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_random_uniform_7,0.7443 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.9443 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.8359 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.8773 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6773 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.8935 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.7879 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_zeros_1,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_zeros_4,0.7756 (reliable)
MM_deeplocalize006_change_weights_initialisation_mutated0_MP_zeros_7,0.7788 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_24.75,0.8256 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_37.12,0.7196 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_40.22,0.7132 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_43.31,0.7306 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_49.5,0.7723 (reliable)
MM_deeplocalize006_delete_training_data_mutated0_MP_99,0.8445 (reliable)
MM_deeplocalize006_disable_batching_mutated0_MP,0.8341 (reliable)
MM_deeplocalize006_make_output_classes_overlap_mutated0_MP_100,0.7911 (reliable)
MM_deeplocalize006_remove_activation_function_mutated0_MP_2,0.8731 (reliable)
MM_deeplocalize006_remove_activation_function_mutated0_MP_5,0.8950 (reliable)
MM_deeplocalize006_remove_activation_function_mutated0_MP_8,0.8299 (unreliable)
MM_deeplocalize006_remove_bias_mutated0_MP_1,0.7642 (reliable)
MM_deeplocalize006_remove_bias_mutated0_MP_4,0.7848 (reliable)
MM_deeplocalize006_remove_bias_mutated0_MP_7,0.8016 (reliable)
MM_deeplocalize006_remove_validation_set_mutated0_MP,0.8426 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_100,0.8221 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_50.0,0.8771 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_56.25,0.8630 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_59.38,0.8818 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_62.5,0.8792 (reliable)
MM_deeplocalize006_unbalance_train_data_mutated0_MP_75.0,0.8295 (reliable)
