,FM_deeplocalize039_faulty
MM_deeplocalize039_GF_0.01_1,0.5657 (reliable)
MM_deeplocalize039_GF_0.1_1,0.6221 (reliable)
MM_deeplocalize039_GF_0.2_1,0.6229 (reliable)
MM_deeplocalize039_GF_0.6_1,0.5069 (reliable)
MM_deeplocalize039_GF_1.0_1,0.5539 (reliable)
MM_deeplocalize039_LA_0.01_1,0.1838 (reliable)
MM_deeplocalize039_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize039_LR_0.01_1,0.0401 (reliable)
MM_deeplocalize039_NAI_0.01_1,0.6806 (reliable)
MM_deeplocalize039_NAI_0.1_1,0.4093 (reliable)
MM_deeplocalize039_NEB_0.01_1,0.8162 (reliable)
MM_deeplocalize039_NEB_0.1_1,0.6725 (reliable)
MM_deeplocalize039_NS_0.01_1,0.4821 (reliable)
MM_deeplocalize039_WS_0.01_1,0.6313 (reliable)
MM_deeplocalize039_WS_0.1_1,0.3611 (unreliable)
MM_deeplocalize039_WS_0.2_1,0.5585 (reliable)
