,FM_deepfd048_faulty
MM_deepfd048_GF_0.01_1,0.9472 (reliable)
MM_deepfd048_GF_0.1_1,0.8930 (unreliable)
MM_deepfd048_GF_0.2_1,0.8960 (unreliable)
MM_deepfd048_GF_0.6_1,0.8858 (unreliable)
MM_deepfd048_GF_1.0_1,0.8470 (unreliable)
MM_deepfd048_LD_0.01_1,0.0000 (unreliable)
MM_deepfd048_LR_0.01_1,0.8572 (unreliable)
MM_deepfd048_NAI_0.01_1,0.8803 (unreliable)
MM_deepfd048_NAI_0.1_1,0.8255 (unreliable)
MM_deepfd048_NEB_0.01_1,0.0000 (unreliable)
MM_deepfd048_NEB_0.1_1,0.9340 (reliable)
MM_deepfd048_NS_0.01_1,0.9853 (reliable)
MM_deepfd048_NS_0.1_1,0.9557 (unreliable)
