,FM_defect4ml088_faulty
MM_defect4ml088_original0_GF_0.01_1,0.4921 (reliable)
MM_defect4ml088_original0_LD_0.01_1,0.5082 (reliable)
MM_defect4ml088_original0_LR_0.01_1,0.4696 (reliable)
MM_defect4ml088_original0_NAI_0.01_1,0.6667 (reliable)
MM_defect4ml088_original0_NEB_0.01_1,0.5606 (reliable)
MM_defect4ml088_original0_NS_0.01_1,0.5493 (reliable)
MM_defect4ml088_original0_WS_0.01_1,0.4839 (reliable)
MM_defect4ml088_original1_GF_0.01_1,0.4651 (reliable)
MM_defect4ml088_original1_LA_0.01_1,0.5098 (reliable)
MM_defect4ml088_original1_LD_0.01_1,0.5098 (reliable)
MM_defect4ml088_original1_LR_0.01_1,0.7168 (reliable)
MM_defect4ml088_original1_NAI_0.01_1,0.6400 (reliable)
MM_defect4ml088_original1_NEB_0.01_1,0.5098 (reliable)
MM_defect4ml088_original1_NS_0.01_1,0.3729 (reliable)
MM_defect4ml088_original1_WS_0.01_1,0.5000 (reliable)
MM_defect4ml088_original2_GF_0.01_1,0.4225 (reliable)
MM_defect4ml088_original2_LA_0.01_1,0.4459 (reliable)
MM_defect4ml088_original2_LD_0.01_1,0.4306 (reliable)
MM_defect4ml088_original2_LR_0.01_1,0.4375 (reliable)
MM_defect4ml088_original2_NAI_0.01_1,0.4831 (reliable)
MM_defect4ml088_original2_NEB_0.01_1,0.4459 (reliable)
MM_defect4ml088_original2_NS_0.01_1,0.4487 (reliable)
MM_defect4ml088_original2_WS_0.01_1,0.4267 (reliable)
MM_defect4ml088_original3_GF_0.01_1,0.8046 (reliable)
MM_defect4ml088_original3_LA_0.01_1,0.8000 (reliable)
MM_defect4ml088_original3_LD_0.01_1,0.7711 (reliable)
MM_defect4ml088_original3_LR_0.01_1,0.5694 (reliable)
MM_defect4ml088_original3_NAI_0.01_1,0.6700 (reliable)
MM_defect4ml088_original3_NEB_0.01_1,0.7865 (reliable)
MM_defect4ml088_original3_NS_0.01_1,0.7857 (reliable)
MM_defect4ml088_original3_WS_0.01_1,0.7561 (reliable)
MM_defect4ml088_original4_GF_0.01_1,0.3953 (reliable)
MM_defect4ml088_original4_LA_0.01_1,0.4792 (reliable)
MM_defect4ml088_original4_LD_0.01_1,0.4444 (reliable)
MM_defect4ml088_original4_LR_0.01_1,0.4808 (reliable)
MM_defect4ml088_original4_NAI_0.01_1,0.6964 (reliable)
MM_defect4ml088_original4_NEB_0.01_1,0.4615 (reliable)
MM_defect4ml088_original4_NS_0.01_1,0.4565 (reliable)
MM_defect4ml088_original4_WS_0.01_1,0.4419 (reliable)
