,FM_cleanml001_faulty
MM_cleanml001_add_noise_mutated0_MP_100,0.4261 (reliable)
MM_cleanml001_add_noise_mutated0_MP_12.5,0.5114 (reliable)
MM_cleanml001_add_noise_mutated0_MP_18.75,0.4568 (reliable)
MM_cleanml001_add_noise_mutated0_MP_21.88,0.5595 (reliable)
MM_cleanml001_add_noise_mutated0_MP_25.0,0.6207 (reliable)
MM_cleanml001_add_noise_mutated0_MP_37.5,0.4802 (reliable)
MM_cleanml001_add_noise_mutated0_MP_43.75,0.5789 (reliable)
MM_cleanml001_add_noise_mutated0_MP_46.88,0.5000 (reliable)
MM_cleanml001_add_noise_mutated0_MP_50.0,0.3905 (reliable)
MM_cleanml001_add_noise_mutated0_MP_6.25,0.5373 (reliable)
MM_cleanml001_add_noise_mutated0_MP_75.0,0.5109 (reliable)
MM_cleanml001_add_noise_mutated0_MP_87.5,0.3428 (reliable)
MM_cleanml001_add_noise_mutated0_MP_9.38,0.5375 (reliable)
MM_cleanml001_add_noise_mutated0_MP_93.75,0.3501 (reliable)
MM_cleanml001_add_noise_mutated0_MP_96.88,0.4328 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_1,0.2698 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_2,0.3191 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_1,0.3623 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_2,0.2642 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_1,0.3077 (reliable)
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_2,0.3235 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_elu_1,0.3175 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_elu_2,0.3671 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_exponential_1,0.5196 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_exponential_2,0.4091 (reliable)
MM_cleanml001_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2857 (reliable)
