,FM_deepfd050_faulty
MM_deepfd050_GF_0.01_1,0.7500 (reliable)
MM_deepfd050_GF_0.1_1,0.6803 (reliable)
MM_deepfd050_GF_0.2_1,0.6157 (reliable)
MM_deepfd050_GF_0.6_1,0.5400 (reliable)
MM_deepfd050_GF_1.0_1,0.5446 (reliable)
MM_deepfd050_LD_0.01_1,0.0000 (unreliable)
MM_deepfd050_LR_0.01_1,0.0432 (reliable)
MM_deepfd050_NAI_0.01_1,0.7486 (reliable)
MM_deepfd050_NAI_0.1_1,0.6061 (reliable)
MM_deepfd050_NEB_0.01_1,0.5295 (reliable)
MM_deepfd050_NEB_0.1_1,0.5434 (reliable)
MM_deepfd050_NS_0.01_1,0.7233 (reliable)
MM_deepfd050_NS_0.1_1,0.6401 (reliable)
MM_deepfd050_WS_0.01_1,0.5031 (reliable)
MM_deepfd050_WS_0.1_1,0.5012 (reliable)
