,FM_cleanml007_faulty
MM_cleanml007_GF_0.01_1,0.5517 (reliable)
MM_cleanml007_GF_0.1_1,0.4718 (reliable)
MM_cleanml007_GF_0.2_1,0.4890 (reliable)
MM_cleanml007_GF_0.6_1,0.4739 (reliable)
MM_cleanml007_GF_1.0_1,0.4714 (reliable)
MM_cleanml007_LA_0.01_1,0.5881 (reliable)
MM_cleanml007_NAI_0.01_1,0.5361 (reliable)
MM_cleanml007_NAI_0.1_1,0.4604 (reliable)
MM_cleanml007_NEB_0.01_1,0.4420 (reliable)
MM_cleanml007_NEB_0.1_1,0.5253 (reliable)
MM_cleanml007_NS_0.01_1,0.5563 (reliable)
MM_cleanml007_WS_0.01_1,0.4962 (reliable)
MM_cleanml007_WS_0.2_1,0.5013 (reliable)
