,FM_cleanml015_faulty
MM_cleanml015_GF_0.01_1,0.5615 (unreliable)
MM_cleanml015_GF_0.1_1,0.3571 (unreliable)
MM_cleanml015_GF_0.2_1,0.2732 (reliable)
MM_cleanml015_GF_0.6_1,0.2166 (reliable)
MM_cleanml015_GF_1.0_1,0.1747 (reliable)
MM_cleanml015_LA_0.01_1,0.0000 (unreliable)
MM_cleanml015_NAI_0.01_1,0.3414 (reliable)
MM_cleanml015_NAI_0.1_1,0.1667 (reliable)
MM_cleanml015_NAI_0.2_1,0.1608 (reliable)
MM_cleanml015_NEB_0.01_1,0.3760 (reliable)
MM_cleanml015_NS_0.1_1,0.2824 (reliable)
MM_cleanml015_WS_0.1_1,0.2616 (reliable)
MM_cleanml015_WS_0.2_1,0.2005 (reliable)
