,FM_defect4ml038_faulty
MM_defect4ml038_GF_0.01_1,0.0000 (unreliable)
MM_defect4ml038_GF_0.1_1,1.0000 (unreliable)
MM_defect4ml038_GF_0.2_1,1.0000 (unreliable)
MM_defect4ml038_GF_0.6_1,0.8571 (unreliable)
MM_defect4ml038_GF_1.0_1,1.0000 (unreliable)
MM_defect4ml038_LA_0.01_1,0.0000 (unreliable)
MM_defect4ml038_NAI_0.01_1,0.4000 (unreliable)
MM_defect4ml038_NAI_0.1_1,1.0000 (unreliable)
MM_defect4ml038_NAI_0.2_1,0.5909 (unreliable)
MM_defect4ml038_NEB_0.01_1,0.0000 (unreliable)
MM_defect4ml038_NEB_0.1_1,1.0000 (unreliable)
MM_defect4ml038_NEB_0.2_1,0.8491 (unreliable)
MM_defect4ml038_NS_0.01_1,1.0000 (unreliable)
MM_defect4ml038_WS_0.01_1,0.0000 (unreliable)
MM_defect4ml038_WS_0.1_1,0.2500 (unreliable)
