,FM_deepfd021_faulty
MM_deepfd021_original0_GF_0.01_1,0.5595238095238095
MM_deepfd021_original0_LD_0.01_1,0.5609756097560977
MM_deepfd021_original0_LR_0.01_1,0.4390243902439025
MM_deepfd021_original0_NAI_0.01_1,0.5604395604395603
MM_deepfd021_original0_NEB_0.01_1,0.5308641975308642
MM_deepfd021_original0_NS_0.01_1,0.5853658536585367
MM_deepfd021_original0_WS_0.01_1,0.6306306306306305
MM_deepfd021_original1_GF_0.01_1,0.7745098039215687
MM_deepfd021_original1_LA_0.01_1,0.6634146341463415
MM_deepfd021_original1_LD_0.01_1,0.8085106382978725
MM_deepfd021_original1_LR_0.01_1,0.7288135593220338
MM_deepfd021_original1_NAI_0.01_1,0.6492537313432836
MM_deepfd021_original1_NEB_0.01_1,0.7755102040816327
MM_deepfd021_original1_NS_0.01_1,0.8085106382978725
MM_deepfd021_original1_WS_0.01_1,0.7052631578947368
MM_deepfd021_original2_GF_0.01_1,0.41791044776119396
MM_deepfd021_original2_LD_0.01_1,0.40350877192982443
MM_deepfd021_original2_LR_0.01_1,0.6521739130434783
MM_deepfd021_original2_NAI_0.01_1,0.6690647482014388
MM_deepfd021_original2_NEB_0.01_1,0.47058823529411764
MM_deepfd021_original2_NS_0.01_1,0.4179104477611941
MM_deepfd021_original2_WS_0.01_1,0.43548387096774194
MM_deepfd021_original3_GF_0.01_1,0.8108108108108109
MM_deepfd021_original3_LA_0.01_1,0.8037383177570093
MM_deepfd021_original3_LD_0.01_1,0.7920792079207921
MM_deepfd021_original3_LR_0.01_1,0.6036036036036035
MM_deepfd021_original3_NAI_0.01_1,0.7364864864864864
MM_deepfd021_original3_NEB_0.01_1,0.7999999999999999
MM_deepfd021_original3_NS_0.01_1,0.8018018018018017
MM_deepfd021_original3_WS_0.01_1,0.7980769230769228
MM_deepfd021_original4_GF_0.01_1,0.40163934426229503
MM_deepfd021_original4_LA_0.01_1,0.39024390243902435
MM_deepfd021_original4_LD_0.01_1,0.39166666666666666
MM_deepfd021_original4_LR_0.01_1,0.40833333333333327
MM_deepfd021_original4_NAI_0.01_1,0.36241610738255037
MM_deepfd021_original4_NEB_0.01_1,0.39166666666666666
MM_deepfd021_original4_NS_0.01_1,0.40944881889763785
MM_deepfd021_original4_WS_0.01_1,0.3870967741935483
