,FM_cleanml013_faulty
MM_cleanml013_GF_0.01_1,0.3750 (unreliable)
MM_cleanml013_GF_0.1_1,0.4286 (unreliable)
MM_cleanml013_GF_0.2_1,0.2727 (unreliable)
MM_cleanml013_GF_0.6_1,0.5000 (unreliable)
MM_cleanml013_GF_1.0_1,0.5000 (unreliable)
MM_cleanml013_LA_0.01_1,0.1250 (unreliable)
MM_cleanml013_NAI_0.01_1,0.5000 (unreliable)
MM_cleanml013_NAI_0.1_1,0.4000 (unreliable)
MM_cleanml013_NEB_0.01_1,0.3750 (unreliable)
MM_cleanml013_NEB_0.1_1,0.3750 (unreliable)
MM_cleanml013_NEB_0.2_1,0.4167 (unreliable)
MM_cleanml013_NS_0.01_1,0.4286 (unreliable)
MM_cleanml013_NS_0.1_1,0.3333 (unreliable)
MM_cleanml013_WS_0.01_1,0.4444 (unreliable)
