,FM_defect4ml061_faulty
MM_defect4ml061_original0_GF_0.01_1,0.4545 (unreliable)
MM_defect4ml061_original0_LA_0.01_1,0.4545 (unreliable)
MM_defect4ml061_original0_NAI_0.01_1,0.8000 (unreliable)
MM_defect4ml061_original0_NEB_0.01_1,0.4524 (unreliable)
MM_defect4ml061_original0_NS_0.01_1,0.5476 (unreliable)
MM_defect4ml061_original0_WS_0.01_1,0.7000 (unreliable)
MM_defect4ml061_original1_GF_0.01_1,0.5714 (unreliable)
MM_defect4ml061_original1_LA_0.01_1,0.4000 (unreliable)
MM_defect4ml061_original1_NAI_0.01_1,0.7500 (unreliable)
MM_defect4ml061_original1_NEB_0.01_1,0.6250 (unreliable)
MM_defect4ml061_original1_NS_0.01_1,0.5610 (unreliable)
MM_defect4ml061_original1_WS_0.01_1,0.6667 (unreliable)
MM_defect4ml061_original2_GF_0.01_1,0.4000 (unreliable)
MM_defect4ml061_original2_LA_0.01_1,0.2500 (unreliable)
MM_defect4ml061_original2_NAI_0.01_1,0.4583 (unreliable)
MM_defect4ml061_original2_NEB_0.01_1,0.9355 (unreliable)
MM_defect4ml061_original2_NS_0.01_1,0.3273 (reliable)
MM_defect4ml061_original2_WS_0.01_1,0.4000 (unreliable)
MM_defect4ml061_original3_GF_0.01_1,0.5000 (unreliable)
MM_defect4ml061_original3_LA_0.01_1,0.4545 (unreliable)
MM_defect4ml061_original3_NAI_0.01_1,0.9444 (unreliable)
MM_defect4ml061_original3_NEB_0.01_1,0.9375 (unreliable)
MM_defect4ml061_original3_NS_0.01_1,0.7500 (unreliable)
MM_defect4ml061_original3_WS_0.01_1,0.7000 (unreliable)
MM_defect4ml061_original4_GF_0.01_1,0.2500 (unreliable)
MM_defect4ml061_original4_LA_0.01_1,0.1818 (unreliable)
MM_defect4ml061_original4_NAI_0.01_1,0.6000 (unreliable)
MM_defect4ml061_original4_NEB_0.01_1,0.5000 (unreliable)
MM_defect4ml061_original4_NS_0.01_1,0.4444 (unreliable)
MM_defect4ml061_original4_WS_0.01_1,0.5909 (unreliable)
