,FM_deepfd047_faulty
MM_deepfd047_original0_GF_0.01_1,0.7331 (reliable)
MM_deepfd047_original0_LA_0.01_1,0.3757 (reliable)
MM_deepfd047_original0_LD_0.01_1,0.7195 (reliable)
MM_deepfd047_original0_LR_0.01_1,0.1346 (reliable)
MM_deepfd047_original0_NAI_0.01_1,0.7324 (reliable)
MM_deepfd047_original0_NEB_0.01_1,0.7293 (reliable)
MM_deepfd047_original0_NS_0.01_1,0.7311 (reliable)
MM_deepfd047_original0_WS_0.01_1,0.7424 (reliable)
MM_deepfd047_original1_GF_0.01_1,0.7175 (reliable)
MM_deepfd047_original1_LA_0.01_1,0.7021 (reliable)
MM_deepfd047_original1_LR_0.01_1,0.1185 (reliable)
MM_deepfd047_original1_NAI_0.01_1,0.6263 (reliable)
MM_deepfd047_original1_NEB_0.01_1,0.7000 (reliable)
MM_deepfd047_original1_NS_0.01_1,0.7146 (reliable)
MM_deepfd047_original1_WS_0.01_1,0.7111 (reliable)
MM_deepfd047_original2_GF_0.01_1,0.7138 (reliable)
MM_deepfd047_original2_LA_0.01_1,0.4301 (reliable)
MM_deepfd047_original2_LR_0.01_1,0.1157 (reliable)
MM_deepfd047_original2_NAI_0.01_1,0.7758 (reliable)
MM_deepfd047_original2_NEB_0.01_1,0.6823 (reliable)
MM_deepfd047_original2_NS_0.01_1,0.7252 (reliable)
MM_deepfd047_original2_WS_0.01_1,0.7253 (reliable)
MM_deepfd047_original3_GF_0.01_1,0.6550 (reliable)
MM_deepfd047_original3_LA_0.01_1,0.4184 (reliable)
MM_deepfd047_original3_LR_0.01_1,0.1223 (reliable)
MM_deepfd047_original3_NAI_0.01_1,0.6626 (reliable)
MM_deepfd047_original3_NEB_0.01_1,0.6528 (reliable)
MM_deepfd047_original3_NS_0.01_1,0.6550 (reliable)
MM_deepfd047_original3_WS_0.01_1,0.6608 (reliable)
MM_deepfd047_original4_GF_0.01_1,0.6980 (reliable)
MM_deepfd047_original4_LA_0.01_1,0.2366 (unreliable)
MM_deepfd047_original4_LR_0.01_1,0.1255 (reliable)
MM_deepfd047_original4_NAI_0.01_1,0.6215 (reliable)
MM_deepfd047_original4_NEB_0.01_1,0.6999 (reliable)
MM_deepfd047_original4_NS_0.01_1,0.4773 (reliable)
MM_deepfd047_original4_WS_0.01_1,0.7267 (reliable)
