,FM_cleanml009_faulty
MM_cleanml009_change_loss_function_mutated0_MP_mean_squared_error,0.4507 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.4421 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_poisson,0.3169 (reliable)
MM_cleanml009_change_loss_function_mutated0_MP_squared_hinge,0.5192 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adadelta,0.2153 (unreliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adagrad,0.2085 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_adamax,0.5795 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_nadam,0.5882 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_rmsprop,0.5897 (reliable)
MM_cleanml009_change_optimisation_function_mutated0_MP_sgd,0.3360 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_constant_1,0.1622 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_constant_2,0.5227 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.4889 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.8529 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4915 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.4444 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_normal_1,0.3906 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_normal_2,0.3556 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_uniform_1,0.4444 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_he_uniform_2,0.3143 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_identity_1,0.4741 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_identity_2,0.8444 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7857 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.4667 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4118 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.5862 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_ones_1,0.2418 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_ones_2,0.4928 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_orthogonal_1,0.5714 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_orthogonal_2,0.5102 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_normal_1,0.7059 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_normal_2,0.4524 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6047 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_random_uniform_2,0.5484 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.6364 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.6667 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.8095 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.7429 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_zeros_1,0.1622 (reliable)
MM_cleanml009_change_weights_initialisation_mutated0_MP_zeros_2,0.7045 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_12.38,0.6000 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_18.57,0.5059 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_21.66,0.4301 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_24.75,0.5393 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_49.5,0.5933 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_6.19,0.5000 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_9.29,0.5882 (reliable)
MM_cleanml009_delete_training_data_mutated0_MP_99,0.2092 (unreliable)
MM_cleanml009_disable_batching_mutated0_MP,0.2453 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_100,0.1753 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_12.5,0.5874 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_25.0,0.3865 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_3.12,0.7083 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_50.0,0.3648 (reliable)
MM_cleanml009_make_output_classes_overlap_mutated0_MP_6.25,0.5333 (reliable)
MM_cleanml009_remove_activation_function_mutated0_MP_1,0.3777 (reliable)
MM_cleanml009_remove_activation_function_mutated0_MP_2,0.3828 (reliable)
MM_cleanml009_remove_bias_mutated0_MP_1,0.5500 (reliable)
MM_cleanml009_remove_bias_mutated0_MP_2,0.3023 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_100,0.1622 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_25.0,0.5593 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_28.12,0.7164 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_31.25,0.7763 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_34.38,0.5882 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_37.5,0.7000 (reliable)
MM_cleanml009_unbalance_train_data_mutated0_MP_50.0,0.5755 (reliable)
