,FM_defect4ml047_faulty
MM_defect4ml047_GF_0.01_1,0.8446 (reliable)
MM_defect4ml047_GF_0.1_1,0.5952 (reliable)
MM_defect4ml047_GF_0.2_1,0.4713 (reliable)
MM_defect4ml047_GF_0.6_1,0.3975 (reliable)
MM_defect4ml047_GF_1.0_1,0.4535 (reliable)
MM_defect4ml047_LD_0.01_1,0.0000 (unreliable)
MM_defect4ml047_LR_0.01_1,0.6114 (unreliable)
MM_defect4ml047_NAI_0.01_1,0.8610 (reliable)
MM_defect4ml047_NAI_0.1_1,0.3456 (reliable)
MM_defect4ml047_NAI_0.2_1,0.5272 (unreliable)
MM_defect4ml047_NEB_0.01_1,0.6109 (reliable)
MM_defect4ml047_NEB_0.1_1,0.4215 (reliable)
MM_defect4ml047_NEB_0.2_1,0.4318 (reliable)
MM_defect4ml047_NEB_0.6_1,0.4028 (reliable)
MM_defect4ml047_NS_0.01_1,0.6828 (reliable)
MM_defect4ml047_NS_0.1_1,0.4059 (reliable)
MM_defect4ml047_NS_0.2_1,0.3877 (reliable)
MM_defect4ml047_NS_0.6_1,0.5860 (unreliable)
MM_defect4ml047_NS_1.0_1,0.4011 (reliable)
MM_defect4ml047_WS_0.01_1,0.8094 (reliable)
MM_defect4ml047_WS_0.1_1,0.3979 (reliable)
MM_defect4ml047_WS_0.2_1,0.3622 (reliable)
MM_defect4ml047_WS_0.6_1,0.4913 (reliable)
