,FM_deepfd014_faulty
MM_deepfd014_original0_GF_0.01_1,0.7172 (reliable)
MM_deepfd014_original0_LA_0.01_1,0.7337 (reliable)
MM_deepfd014_original0_NAI_0.01_1,0.6802 (reliable)
MM_deepfd014_original0_NEB_0.01_1,0.7360 (reliable)
MM_deepfd014_original0_NS_0.01_1,0.4793 (reliable)
MM_deepfd014_original0_WS_0.01_1,0.6505 (reliable)
MM_deepfd014_original1_GF_0.01_1,0.0461 (reliable)
MM_deepfd014_original1_LA_0.01_1,0.0207 (reliable)
MM_deepfd014_original1_NAI_0.01_1,0.0376 (reliable)
MM_deepfd014_original1_NEB_0.01_1,0.0325 (reliable)
MM_deepfd014_original1_NS_0.01_1,0.0548 (reliable)
MM_deepfd014_original1_WS_0.01_1,0.0264 (reliable)
MM_deepfd014_original2_GF_0.01_1,0.0353 (reliable)
MM_deepfd014_original2_LA_0.01_1,0.0337 (reliable)
MM_deepfd014_original2_NAI_0.01_1,0.1312 (reliable)
MM_deepfd014_original2_NEB_0.01_1,0.0749 (reliable)
MM_deepfd014_original2_NS_0.01_1,0.0935 (reliable)
MM_deepfd014_original2_WS_0.01_1,0.0772 (reliable)
MM_deepfd014_original3_GF_0.01_1,0.3152 (reliable)
MM_deepfd014_original3_LA_0.01_1,0.4106 (reliable)
MM_deepfd014_original3_NAI_0.01_1,0.3362 (reliable)
MM_deepfd014_original3_NEB_0.01_1,0.3369 (reliable)
MM_deepfd014_original3_NS_0.01_1,0.4106 (reliable)
MM_deepfd014_original3_WS_0.01_1,0.4254 (reliable)
MM_deepfd014_original4_GF_0.01_1,0.1859 (reliable)
MM_deepfd014_original4_LA_0.01_1,0.2000 (reliable)
MM_deepfd014_original4_NAI_0.01_1,0.2608 (reliable)
MM_deepfd014_original4_NEB_0.01_1,0.2422 (reliable)
MM_deepfd014_original4_NS_0.01_1,0.2573 (reliable)
MM_deepfd014_original4_WS_0.01_1,0.1511 (reliable)
