,FM_defect4ml053_faulty
MM_defect4ml053_change_activation_function_mutated0_MP_linear_11,0.9165 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_linear_12,0.4096 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_linear_2,0.9016 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_linear_4,0.8968 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_linear_6,0.8818 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_linear_8,0.9099 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_11,0.8949 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_12,0.4049 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_2,0.9154 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_4,0.8986 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_6,0.8992 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_relu_8,0.9008 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_11,0.9076 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_12,0.4136 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_2,0.9014 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_4,0.9108 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_6,0.8861 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_selu_8,0.9223 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_11,0.9136 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_12,0.9032 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_2,0.9044 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_4,0.9106 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_6,0.9048 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_sigmoid_8,0.8954 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_11,0.5773 (unreliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_12,0.9149 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_2,0.9048 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_4,0.9103 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_6,0.9028 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softmax_8,0.8543 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_11,0.9162 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_12,0.6835 (unreliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_2,0.8622 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_4,0.9034 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_6,0.9127 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softplus_8,0.9081 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_11,0.9204 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_12,0.4127 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_2,0.9058 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_4,0.8888 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_6,0.8987 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_softsign_8,0.8959 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_11,0.9121 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_12,0.4194 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_2,0.9054 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_4,0.8902 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_6,0.9003 (reliable)
MM_defect4ml053_change_activation_function_mutated0_MP_tanh_8,0.8272 (reliable)
MM_defect4ml053_change_batch_size_mutated0_MP_100_100,0.9159 (reliable)
MM_defect4ml053_change_batch_size_mutated0_MP_400_400,0.8956 (reliable)
MM_defect4ml053_change_batch_size_mutated0_MP_50_50,0.9071 (reliable)
MM_defect4ml053_change_batch_size_mutated0_MP_800_800,0.8264 (reliable)
MM_defect4ml053_change_epochs_mutated0_MP_1,0.6414 (unreliable)
MM_defect4ml053_change_epochs_mutated0_MP_2,0.8616 (reliable)
MM_defect4ml053_change_epochs_mutated0_MP_3,0.8964 (reliable)
MM_defect4ml053_change_epochs_mutated0_MP_4,0.8999 (reliable)
MM_defect4ml053_change_label_mutated0_MP_100,0.3033 (reliable)
MM_defect4ml053_change_label_mutated0_MP_25.0,0.8917 (reliable)
MM_defect4ml053_change_label_mutated0_MP_28.12,0.8813 (reliable)
MM_defect4ml053_change_label_mutated0_MP_31.25,0.8948 (reliable)
MM_defect4ml053_change_label_mutated0_MP_37.5,0.8892 (reliable)
MM_defect4ml053_change_label_mutated0_MP_50.0,0.8549 (reliable)
MM_defect4ml053_change_label_mutated0_MP_62.5,0.7872 (reliable)
MM_defect4ml053_change_label_mutated0_MP_68.75,0.7165 (reliable)
MM_defect4ml053_change_label_mutated0_MP_71.88,0.7476 (reliable)
MM_defect4ml053_change_label_mutated0_MP_75.0,0.6866 (reliable)
MM_defect4ml053_change_label_mutated0_MP_78.12,0.5990 (reliable)
MM_defect4ml053_change_label_mutated0_MP_81.25,0.4908 (reliable)
MM_defect4ml053_change_label_mutated0_MP_87.5,0.4245 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.0001,0.5881 (unreliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00033,0.8697 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00044,0.8700 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00049,0.8784 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00052,0.8925 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00053,0.9031 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00054,0.9094 (reliable)
MM_defect4ml053_change_learning_rate_mutated0_MP_False_0.00055,0.8924 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_categorical_hinge,0.4014 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_hinge,0.4041 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_huber_loss,0.3986 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3930 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_logcosh,0.4036 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_mean_absolute_error,0.3995 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.4025 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_mean_squared_error,0.3954 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.3998 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_poisson,0.3987 (reliable)
MM_defect4ml053_change_loss_function_mutated0_MP_squared_hinge,0.4047 (reliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_adadelta,0.4057 (reliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_adagrad,0.5448 (unreliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_adamax,0.8778 (reliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_nadam,0.9064 (reliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_rmsprop,0.9118 (reliable)
MM_defect4ml053_change_optimisation_function_mutated0_MP_sgd,0.8407 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_11,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_12,0.9002 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_2,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_4,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_6,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_constant_8,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.9071 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_12,0.8943 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.9078 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.9215 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.8978 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.9054 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.9008 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_12,0.8961 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.9141 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.9035 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.9169 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.9094 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_11,0.8707 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_12,0.9165 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_2,0.9011 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_4,0.8830 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_6,0.8895 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_normal_8,0.9010 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_11,0.8963 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_12,0.8865 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_2,0.8876 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_4,0.8785 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_6,0.9002 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_he_uniform_8,0.9199 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.9125 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_12,0.9101 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.9032 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.8926 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.9049 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.8969 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.8908 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_12,0.9055 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.8999 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.8977 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.8980 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.9145 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_11,0.4828 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_12,0.8989 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_2,0.6131 (unreliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_4,0.5725 (unreliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_6,0.5978 (unreliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_ones_8,0.8250 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_11,0.9148 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_12,0.8968 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_2,0.9008 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_4,0.9269 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_6,0.9127 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_orthogonal_8,0.9078 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_11,0.9144 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_12,0.9112 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_2,0.8983 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_4,0.9096 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_6,0.8904 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_normal_8,0.9114 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_11,0.9102 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_12,0.9137 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_2,0.9004 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_4,0.9019 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_6,0.9109 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_random_uniform_8,0.9378 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.9158 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_12,0.9080 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.9203 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.9119 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.8943 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.9015 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_11,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_12,0.9049 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_2,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_4,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_6,0.4052 (reliable)
MM_defect4ml053_change_weights_initialisation_mutated0_MP_zeros_8,0.4052 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_24.75,0.8771 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_37.12,0.8973 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_40.22,0.8825 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_43.31,0.8904 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_46.41,0.8918 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_49.5,0.8578 (reliable)
MM_defect4ml053_delete_training_data_mutated0_MP_99,0.4022 (reliable)
MM_defect4ml053_disable_batching_mutated0_MP,0.4066 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_100,0.5664 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_25.0,0.9005 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_28.12,0.9070 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_31.25,0.8915 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_37.5,0.8921 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_50.0,0.8846 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_62.5,0.6354 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_68.75,0.8062 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_71.88,0.8019 (reliable)
MM_defect4ml053_make_output_classes_overlap_mutated0_MP_75.0,0.7718 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_11,0.9050 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_12,0.3886 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_2,0.9146 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_4,0.9093 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_6,0.9075 (reliable)
MM_defect4ml053_remove_activation_function_mutated0_MP_8,0.9155 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_11,0.8910 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_12,0.9092 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_2,0.8991 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_4,0.9058 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_6,0.8928 (reliable)
MM_defect4ml053_remove_bias_mutated0_MP_8,0.9040 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_100,0.4119 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_25.0,0.8988 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_31.25,0.9295 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_34.38,0.8984 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_37.5,0.9026 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_50.0,0.9055 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_62.5,0.9009 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_68.75,0.8754 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_71.88,0.8007 (reliable)
MM_defect4ml053_unbalance_train_data_mutated0_MP_75.0,0.8292 (reliable)
