,FM_deeplocalize024_faulty
MM_deeplocalize024_original0_GF_0.01_1,0.1250 (reliable)
MM_deeplocalize024_original0_LA_0.01_1,0.1154 (reliable)
MM_deeplocalize024_original0_NAI_0.01_1,0.2364 (reliable)
MM_deeplocalize024_original0_NEB_0.01_1,0.3824 (reliable)
MM_deeplocalize024_original0_NS_0.01_1,0.2533 (reliable)
MM_deeplocalize024_original0_WS_0.01_1,0.2500 (reliable)
MM_deeplocalize024_original1_GF_0.01_1,0.1290 (reliable)
MM_deeplocalize024_original1_LA_0.01_1,0.1290 (reliable)
MM_deeplocalize024_original1_NAI_0.01_1,0.6271 (unreliable)
MM_deeplocalize024_original1_NEB_0.01_1,0.2750 (reliable)
MM_deeplocalize024_original1_NS_0.01_1,0.5870 (unreliable)
MM_deeplocalize024_original1_WS_0.01_1,0.4167 (unreliable)
MM_deeplocalize024_original2_GF_0.01_1,0.4000 (unreliable)
MM_deeplocalize024_original2_LA_0.01_1,0.2500 (unreliable)
MM_deeplocalize024_original2_NAI_0.01_1,0.3333 (unreliable)
MM_deeplocalize024_original2_NEB_0.01_1,0.4000 (unreliable)
MM_deeplocalize024_original2_NS_0.01_1,0.4286 (unreliable)
MM_deeplocalize024_original2_WS_0.01_1,0.5000 (unreliable)
MM_deeplocalize024_original3_GF_0.01_1,0.1538 (reliable)
MM_deeplocalize024_original3_LA_0.01_1,0.1818 (reliable)
MM_deeplocalize024_original3_NAI_0.01_1,0.4375 (reliable)
MM_deeplocalize024_original3_NEB_0.01_1,0.3824 (reliable)
MM_deeplocalize024_original3_NS_0.01_1,0.3182 (reliable)
MM_deeplocalize024_original3_WS_0.01_1,0.4000 (reliable)
MM_deeplocalize024_original4_GF_0.01_1,0.1481 (reliable)
MM_deeplocalize024_original4_LA_0.01_1,0.1154 (reliable)
MM_deeplocalize024_original4_NAI_0.01_1,0.3684 (reliable)
MM_deeplocalize024_original4_NEB_0.01_1,0.4697 (reliable)
MM_deeplocalize024_original4_NS_0.01_1,0.4824 (unreliable)
MM_deeplocalize024_original4_WS_0.01_1,0.1481 (reliable)
