,FM_deeplocalize015_faulty
MM_deeplocalize015_add_noise_mutated0_MP_56.25,0.9477 (reliable)
MM_deeplocalize015_add_noise_mutated0_MP_59.38,0.9602 (reliable)
MM_deeplocalize015_add_noise_mutated0_MP_62.5,0.9614 (reliable)
MM_deeplocalize015_add_noise_mutated0_MP_75.0,0.9775 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_1,0.9483 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_3,0.9644 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_6,0.9393 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_7,0.9495 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_1,0.9420 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_3,0.9632 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_6,0.9062 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l1_l2_7,0.9825 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_1,0.9708 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_3,0.9672 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_6,0.9388 (reliable)
MM_deeplocalize015_add_weights_regularisation_mutated0_MP_l2_7,0.9412 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_elu_6,0.9852 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_elu_7,0.9084 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_exponential_6,0.9355 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_exponential_7,0.9568 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_hard_sigmoid_6,0.9425 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_hard_sigmoid_7,0.9982 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_linear_6,0.9744 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_linear_7,0.8873 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_relu_6,0.9777 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_selu_6,0.9437 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_selu_7,0.9255 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_sigmoid_6,0.9778 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_sigmoid_7,0.9899 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softmax_6,0.9393 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softmax_7,0.9564 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softplus_6,0.9675 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softplus_7,0.9794 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softsign_6,0.9642 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_softsign_7,0.8903 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_tanh_6,0.9560 (reliable)
MM_deeplocalize015_change_activation_function_mutated0_MP_tanh_7,0.9105 (reliable)
MM_deeplocalize015_change_batch_size_mutated0_MP_128_128,0.9437 (reliable)
MM_deeplocalize015_change_batch_size_mutated0_MP_16_16,0.9746 (reliable)
MM_deeplocalize015_change_batch_size_mutated0_MP_64_64,0.9634 (reliable)
MM_deeplocalize015_change_batch_size_mutated0_MP_8_8,0.9520 (reliable)
MM_deeplocalize015_change_epochs_mutated0_MP_1,0.9602 (reliable)
MM_deeplocalize015_change_epochs_mutated0_MP_6,0.9802 (reliable)
MM_deeplocalize015_change_epochs_mutated0_MP_7,0.9624 (reliable)
MM_deeplocalize015_change_epochs_mutated0_MP_8,0.9714 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_100,0.9950 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_12.5,0.9511 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_15.62,0.9751 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_18.75,0.9677 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_25.0,0.9659 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_28.12,0.9804 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_31.25,0.9597 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_37.5,0.9179 (reliable)
MM_deeplocalize015_change_label_mutated0_MP_50.0,0.9631 (reliable)
MM_deeplocalize015_change_learning_rate_mutated0_MP_False_0.0001,0.9588 (reliable)
MM_deeplocalize015_change_learning_rate_mutated0_MP_False_0.0002,0.9565 (reliable)
MM_deeplocalize015_change_learning_rate_mutated0_MP_False_0.0003,0.9558 (reliable)
MM_deeplocalize015_change_learning_rate_mutated0_MP_False_0.0006,0.9426 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_binary_crossentropy,0.9348 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_categorical_hinge,0.9832 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_hinge,0.9834 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_huber_loss,0.9729 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.9650 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_logcosh,0.9541 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_mean_absolute_error,0.9833 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.9894 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_mean_squared_error,0.9830 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.9194 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_poisson,0.9613 (reliable)
MM_deeplocalize015_change_loss_function_mutated0_MP_squared_hinge,0.9708 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_adadelta,0.9671 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_adagrad,0.9793 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_adamax,0.9410 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_nadam,0.9848 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_rmsprop,0.9736 (reliable)
MM_deeplocalize015_change_optimisation_function_mutated0_MP_sgd,0.9631 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_constant_1,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_constant_3,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_constant_6,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_constant_7,0.9689 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.9407 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.9430 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.9358 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.9569 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.9478 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.9094 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.9169 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.9530 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_normal_1,0.9420 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_normal_3,0.9571 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_normal_6,0.9572 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_normal_7,0.9690 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_uniform_1,0.9650 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_uniform_3,0.9646 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_uniform_6,0.9580 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_he_uniform_7,0.9218 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_identity_6,0.9747 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.9633 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.9854 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.9752 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.9689 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.9472 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.9713 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.9506 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.9629 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_ones_1,0.9583 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_ones_3,0.9615 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_ones_6,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_ones_7,0.9524 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_orthogonal_1,0.9339 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_orthogonal_3,0.9733 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_orthogonal_6,0.9685 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_orthogonal_7,0.9691 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_normal_1,0.9786 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_normal_3,0.9421 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_normal_6,0.9566 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_normal_7,0.9740 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_uniform_1,0.9738 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_uniform_3,0.9463 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_uniform_6,0.9478 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_random_uniform_7,0.9644 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.9421 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.9511 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.9687 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.9379 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.9453 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.9471 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.9402 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.8662 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_zeros_1,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_zeros_3,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_zeros_6,0.8890 (reliable)
MM_deeplocalize015_change_weights_initialisation_mutated0_MP_zeros_7,0.9487 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_12.38,0.9626 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_24.75,0.9392 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_27.84,0.9405 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_30.93,0.9608 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_37.12,0.9544 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_49.5,0.9716 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_6.19,0.9641 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_9.29,0.9797 (reliable)
MM_deeplocalize015_delete_training_data_mutated0_MP_99,0.9619 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_100,0.9950 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_50.0,0.9728 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_75.0,0.9802 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_87.5,0.9908 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_90.62,0.9954 (reliable)
MM_deeplocalize015_make_output_classes_overlap_mutated0_MP_93.75,0.9948 (reliable)
MM_deeplocalize015_remove_activation_function_mutated0_MP_6,0.9606 (reliable)
MM_deeplocalize015_remove_activation_function_mutated0_MP_7,0.9155 (reliable)
MM_deeplocalize015_remove_bias_mutated0_MP_1,0.9787 (reliable)
MM_deeplocalize015_remove_bias_mutated0_MP_3,0.9711 (reliable)
MM_deeplocalize015_remove_bias_mutated0_MP_6,0.9782 (reliable)
MM_deeplocalize015_remove_bias_mutated0_MP_7,0.9455 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_100,0.8022 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_12.5,0.9364 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_25.0,0.9767 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_3.12,0.9725 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_50.0,0.9368 (reliable)
MM_deeplocalize015_unbalance_train_data_mutated0_MP_6.25,0.9519 (reliable)
