,FM_deepfd048_faulty
MM_deepfd048_original0_GF_0.01_1,0.8304 (reliable)
MM_deepfd048_original0_LD_0.01_1,0.8085 (reliable)
MM_deepfd048_original0_LR_0.01_1,0.8562 (reliable)
MM_deepfd048_original0_NAI_0.01_1,0.8289 (reliable)
MM_deepfd048_original0_NS_0.01_1,0.8110 (reliable)
MM_deepfd048_original1_GF_0.01_1,0.8017 (reliable)
MM_deepfd048_original1_LA_0.01_1,0.9470 (reliable)
MM_deepfd048_original1_LD_0.01_1,0.8901 (reliable)
MM_deepfd048_original1_LR_0.01_1,0.8436 (unreliable)
MM_deepfd048_original1_NAI_0.01_1,0.8584 (unreliable)
MM_deepfd048_original1_NEB_0.01_1,0.9105 (reliable)
MM_deepfd048_original1_NS_0.01_1,0.9494 (unreliable)
MM_deepfd048_original1_WS_0.01_1,0.8901 (reliable)
MM_deepfd048_original2_GF_0.01_1,0.8079 (reliable)
MM_deepfd048_original2_LA_0.01_1,0.9648 (reliable)
MM_deepfd048_original2_LD_0.01_1,0.8774 (reliable)
MM_deepfd048_original2_LR_0.01_1,0.9074 (reliable)
MM_deepfd048_original2_NAI_0.01_1,0.8872 (unreliable)
MM_deepfd048_original2_NEB_0.01_1,0.9381 (reliable)
MM_deepfd048_original2_NS_0.01_1,0.9297 (reliable)
MM_deepfd048_original3_GF_0.01_1,0.8355 (reliable)
MM_deepfd048_original3_LA_0.01_1,0.9087 (reliable)
MM_deepfd048_original3_LD_0.01_1,0.7349 (reliable)
MM_deepfd048_original3_LR_0.01_1,0.8209 (reliable)
MM_deepfd048_original3_NAI_0.01_1,0.8635 (unreliable)
MM_deepfd048_original3_NS_0.01_1,0.7477 (reliable)
MM_deepfd048_original3_WS_0.01_1,0.9017 (reliable)
MM_deepfd048_original4_GF_0.01_1,0.7883 (reliable)
MM_deepfd048_original4_LA_0.01_1,0.8974 (reliable)
MM_deepfd048_original4_LD_0.01_1,0.8010 (reliable)
MM_deepfd048_original4_LR_0.01_1,0.7987 (reliable)
MM_deepfd048_original4_NAI_0.01_1,0.8549 (reliable)
MM_deepfd048_original4_NS_0.01_1,0.9117 (reliable)
