,FM_cleanml017_faulty
MM_cleanml017_original0_GF_0.01_1,0.511581067472306
MM_cleanml017_original0_LA_0.01_1,0.4765906362545019
MM_cleanml017_original0_NAI_0.01_1,0.47762645914396884
MM_cleanml017_original0_NEB_0.01_1,0.495433789954338
MM_cleanml017_original0_NS_0.01_1,0.4916512059369202
MM_cleanml017_original0_WS_0.01_1,0.5013032145960036
MM_cleanml017_original1_GF_0.01_1,0.46861184792219274
MM_cleanml017_original1_LA_0.01_1,0.35367762128325514
MM_cleanml017_original1_NAI_0.01_1,0.4494163424124514
MM_cleanml017_original1_NEB_0.01_1,0.48505303760848606
MM_cleanml017_original1_NS_0.01_1,0.4280052840158521
MM_cleanml017_original1_WS_0.01_1,0.4687246141348498
MM_cleanml017_original2_GF_0.01_1,0.5117270788912579
MM_cleanml017_original2_LA_0.01_1,0.3852459016393443
MM_cleanml017_original2_NAI_0.01_1,0.4438372799028536
MM_cleanml017_original2_NEB_0.01_1,0.47570850202429144
MM_cleanml017_original2_NS_0.01_1,0.484848484848485
MM_cleanml017_original2_WS_0.01_1,0.5210477081384471
MM_cleanml017_original3_GF_0.01_1,0.4988738738738738
MM_cleanml017_original3_LA_0.01_1,0.27814761215629524
MM_cleanml017_original3_NAI_0.01_1,0.4847590953785644
MM_cleanml017_original3_NEB_0.01_1,0.47245017584994137
MM_cleanml017_original3_NS_0.01_1,0.5292425695110259
MM_cleanml017_original3_WS_0.01_1,0.4521452145214521
MM_cleanml017_original4_GF_0.01_1,0.5582089552238807
MM_cleanml017_original4_LA_0.01_1,0.5000000000000001
MM_cleanml017_original4_NAI_0.01_1,0.5563082133784929
MM_cleanml017_original4_NEB_0.01_1,0.5495829471733086
MM_cleanml017_original4_NS_0.01_1,0.5377777777777778
MM_cleanml017_original4_WS_0.01_1,0.5583756345177665
