,FM_deeplocalize031_faulty
MM_deeplocalize031_GF_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_GF_0.1_1,0.0000 (unreliable)
MM_deeplocalize031_GF_0.2_1,0.0000 (unreliable)
MM_deeplocalize031_GF_0.6_1,0.0000 (unreliable)
MM_deeplocalize031_GF_1.0_1,0.0000 (unreliable)
MM_deeplocalize031_LA_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_LD_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_LR_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_NAI_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_NAI_0.1_1,0.0000 (unreliable)
MM_deeplocalize031_NAI_0.2_1,0.0000 (unreliable)
MM_deeplocalize031_NEB_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_NEB_0.1_1,0.0000 (unreliable)
MM_deeplocalize031_NEB_0.2_1,0.0000 (unreliable)
MM_deeplocalize031_NS_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_NS_0.1_1,0.0000 (unreliable)
MM_deeplocalize031_NS_0.2_1,0.0000 (unreliable)
MM_deeplocalize031_NS_0.6_1,0.0000 (unreliable)
MM_deeplocalize031_NS_1.0_1,0.0000 (unreliable)
MM_deeplocalize031_WS_0.01_1,0.0000 (unreliable)
MM_deeplocalize031_WS_0.1_1,0.0000 (unreliable)
MM_deeplocalize031_WS_0.2_1,0.0000 (unreliable)
