,FM_cleanml010_faulty
MM_cleanml010_original0_GF_0.01_1,0.25000000000000006
MM_cleanml010_original0_LA_0.01_1,0.554054054054054
MM_cleanml010_original0_NAI_0.01_1,0.25
MM_cleanml010_original0_NEB_0.01_1,0.24000000000000005
MM_cleanml010_original0_NS_0.01_1,0.23076923076923078
MM_cleanml010_original0_WS_0.01_1,0.24000000000000005
MM_cleanml010_original1_GF_0.01_1,0.8285714285714286
MM_cleanml010_original1_LA_0.01_1,0.6312500000000001
MM_cleanml010_original1_NAI_0.01_1,0.7894736842105263
MM_cleanml010_original1_NS_0.01_1,0.8333333333333333
MM_cleanml010_original2_GF_0.01_1,0.022222222222222223
MM_cleanml010_original2_LA_0.01_1,0.5017182130584192
MM_cleanml010_original2_NAI_0.01_1,0.02040816326530612
MM_cleanml010_original2_NEB_0.01_1,0.022727272727272728
MM_cleanml010_original2_NS_0.01_1,0.022222222222222223
MM_cleanml010_original3_GF_0.01_1,0.20689655172413796
MM_cleanml010_original3_LA_0.01_1,0.22222222222222224
MM_cleanml010_original3_NAI_0.01_1,0.18181818181818182
MM_cleanml010_original3_NEB_0.01_1,0.20000000000000004
MM_cleanml010_original3_NS_0.01_1,0.20000000000000004
MM_cleanml010_original3_WS_0.01_1,0.20000000000000004
MM_cleanml010_original4_GF_0.01_1,0.5333333333333333
MM_cleanml010_original4_LA_0.01_1,0.22500000000000003
MM_cleanml010_original4_NAI_0.01_1,0.5882352941176471
MM_cleanml010_original4_NEB_0.01_1,0.5172413793103449
MM_cleanml010_original4_NS_0.01_1,0.5757575757575757
MM_cleanml010_original4_WS_0.01_1,0.5666666666666668
