,FM_deepfd050_faulty
MM_deepfd050_change_dropout_rate_mutated0_MP_0.9_0.9_6,0.3079 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_1,0.1065 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_2,0.1964 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_3,0.3079 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_4,0.4047 (reliable)
MM_deepfd050_change_epochs_mutated0_MP_6,0.5271 (reliable)
MM_deepfd050_change_label_mutated0_MP_100,0.0325 (reliable)
MM_deepfd050_change_label_mutated0_MP_12.5,0.3306 (reliable)
MM_deepfd050_change_label_mutated0_MP_25.0,0.1526 (reliable)
MM_deepfd050_change_label_mutated0_MP_3.12,0.5250 (reliable)
MM_deepfd050_change_label_mutated0_MP_50.0,0.0354 (reliable)
MM_deepfd050_change_label_mutated0_MP_6.25,0.5115 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0001,0.1082 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0002,0.1829 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0003,0.2348 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0006,0.4574 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0008,0.6106 (reliable)
MM_deepfd050_change_learning_rate_mutated0_MP_False_0.0009,0.6277 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_categorical_crossentropy,0.0186 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_categorical_hinge,0.3573 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_hinge,0.3914 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_huber_loss,0.5943 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.0325 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_logcosh,0.5382 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_absolute_error,0.4190 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0186 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_squared_error,0.5404 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.3691 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_poisson,0.4852 (reliable)
MM_deepfd050_change_loss_function_mutated0_MP_squared_hinge,0.0483 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adadelta,0.0403 (unreliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adagrad,0.0400 (unreliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_adamax,0.2625 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_nadam,0.5997 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_rmsprop,0.5874 (reliable)
MM_deepfd050_change_optimisation_function_mutated0_MP_sgd,0.0526 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_1,0.0186 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_4,0.0186 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_constant_7,0.6495 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.6019 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.5852 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_normal_7,0.5885 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.5500 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.5659 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_glorot_uniform_7,0.6326 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_1,0.6301 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_4,0.6420 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_normal_7,0.5884 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_1,0.5879 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_4,0.6033 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_he_uniform_7,0.6379 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7067 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.5697 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_normal_7,0.5505 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.5096 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.6378 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_lecun_uniform_7,0.6620 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_1,0.0394 (unreliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_4,0.1237 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_ones_7,0.2125 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_1,0.6684 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_4,0.6423 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_orthogonal_7,0.5636 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_1,0.2996 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_4,0.7218 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_normal_7,0.6763 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4715 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_4,0.7091 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_random_uniform_7,0.6477 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3094 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.6474 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_truncated_normal_7,0.5785 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6867 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.6645 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_variance_scaling_7,0.6445 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_1,0.0186 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_4,0.0186 (reliable)
MM_deepfd050_change_weights_initialisation_mutated0_MP_zeros_7,0.6033 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_12.38,0.5241 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_24.75,0.3701 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_27.84,0.3992 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_3.1,0.6288 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_30.93,0.3777 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_37.12,0.3593 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_49.5,0.3075 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_6.19,0.6049 (reliable)
MM_deepfd050_delete_training_data_mutated0_MP_99,0.0381 (reliable)
MM_deepfd050_disable_batching_mutated0_MP,0.0636 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_100,0.0325 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_12.5,0.5181 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_25.0,0.4253 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_3.12,0.6222 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_50.0,0.2415 (reliable)
MM_deepfd050_make_output_classes_overlap_mutated0_MP_6.25,0.5524 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_2,0.6139 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_5,0.6490 (reliable)
MM_deepfd050_remove_activation_function_mutated0_MP_8,0.0525 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_1,0.6289 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_4,0.6728 (reliable)
MM_deepfd050_remove_bias_mutated0_MP_7,0.5802 (reliable)
MM_deepfd050_remove_validation_set_mutated0_MP,0.6423 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_100,0.0186 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_12.5,0.5095 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_25.0,0.3353 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_3.12,0.5380 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_50.0,0.1297 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_6.25,0.5579 (reliable)
MM_deepfd050_unbalance_train_data_mutated0_MP_9.38,0.5074 (reliable)
