,FM_cleanml007_faulty
MM_cleanml007_original0_GF_0.01_1,0.4724 (reliable)
MM_cleanml007_original0_LA_0.01_1,0.5254 (reliable)
MM_cleanml007_original0_NAI_0.01_1,0.4704 (reliable)
MM_cleanml007_original0_NEB_0.01_1,0.4943 (reliable)
MM_cleanml007_original0_WS_0.01_1,0.4806 (reliable)
MM_cleanml007_original1_GF_0.01_1,0.3886 (reliable)
MM_cleanml007_original1_LA_0.01_1,0.4929 (reliable)
MM_cleanml007_original1_NAI_0.01_1,0.4144 (reliable)
MM_cleanml007_original1_NEB_0.01_1,0.4209 (reliable)
MM_cleanml007_original1_NS_0.01_1,0.4032 (reliable)
MM_cleanml007_original1_WS_0.01_1,0.4167 (reliable)
MM_cleanml007_original2_GF_0.01_1,0.4964 (reliable)
MM_cleanml007_original2_LA_0.01_1,0.5136 (reliable)
MM_cleanml007_original2_NAI_0.01_1,0.4848 (reliable)
MM_cleanml007_original2_NEB_0.01_1,0.5087 (reliable)
MM_cleanml007_original2_NS_0.01_1,0.5112 (reliable)
MM_cleanml007_original2_WS_0.01_1,0.4983 (reliable)
MM_cleanml007_original3_GF_0.01_1,0.4933 (reliable)
MM_cleanml007_original3_LA_0.01_1,0.5309 (reliable)
MM_cleanml007_original3_NAI_0.01_1,0.4732 (reliable)
MM_cleanml007_original3_NEB_0.01_1,0.4945 (reliable)
MM_cleanml007_original3_NS_0.01_1,0.5016 (reliable)
MM_cleanml007_original3_WS_0.01_1,0.4984 (reliable)
MM_cleanml007_original4_GF_0.01_1,0.5236 (reliable)
MM_cleanml007_original4_LA_0.01_1,0.5112 (reliable)
MM_cleanml007_original4_NAI_0.01_1,0.5191 (reliable)
MM_cleanml007_original4_NEB_0.01_1,0.4977 (reliable)
MM_cleanml007_original4_NS_0.01_1,0.5083 (reliable)
MM_cleanml007_original4_WS_0.01_1,0.5375 (reliable)
