,FM_defect4ml038_faulty
MM_defect4ml038_add_noise_mutated0_MP_100,0.4
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_1,0.4
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_2,0.3076923076923077
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_3,0.6666666666666666
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_l2_2,0.64
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l1_l2_3,0.5714285714285714
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l2_1,1.0
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l2_2,0.588235294117647
MM_defect4ml038_add_weights_regularisation_mutated0_MP_l2_3,0.41666666666666663
MM_defect4ml038_change_activation_function_mutated0_MP_elu_1,0.0
MM_defect4ml038_change_activation_function_mutated0_MP_elu_2,0.0
MM_defect4ml038_change_activation_function_mutated0_MP_elu_3,0.8058035714285712
MM_defect4ml038_change_activation_function_mutated0_MP_exponential_1,1.0
MM_defect4ml038_change_activation_function_mutated0_MP_exponential_2,0.4
MM_defect4ml038_change_activation_function_mutated0_MP_exponential_3,0.8396226415094342
MM_defect4ml038_change_activation_function_mutated0_MP_hard_sigmoid_1,0.6875
MM_defect4ml038_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4761904761904763
MM_defect4ml038_change_activation_function_mutated0_MP_hard_sigmoid_3,1.0
MM_defect4ml038_change_activation_function_mutated0_MP_linear_1,0.0
MM_defect4ml038_change_activation_function_mutated0_MP_linear_2,0.0
MM_defect4ml038_change_activation_function_mutated0_MP_linear_3,0.8411764705882353
MM_defect4ml038_change_activation_function_mutated0_MP_relu_1,0.4444444444444445
MM_defect4ml038_change_activation_function_mutated0_MP_relu_2,0.5714285714285714
MM_defect4ml038_change_activation_function_mutated0_MP_relu_3,0.6
MM_defect4ml038_change_activation_function_mutated0_MP_selu_1,0.0
