,FM_cleanml001_faulty
MM_cleanml001_add_noise_mutated0_MP_100,0.4261363636363636
MM_cleanml001_add_noise_mutated0_MP_12.5,0.5113636363636364
MM_cleanml001_add_noise_mutated0_MP_18.75,0.45679012345679004
MM_cleanml001_add_noise_mutated0_MP_21.88,0.5595238095238095
MM_cleanml001_add_noise_mutated0_MP_25.0,0.6206896551724138
MM_cleanml001_add_noise_mutated0_MP_37.5,0.480225988700565
MM_cleanml001_add_noise_mutated0_MP_43.75,0.5789473684210527
MM_cleanml001_add_noise_mutated0_MP_46.88,0.49999999999999994
MM_cleanml001_add_noise_mutated0_MP_50.0,0.3905325443786982
MM_cleanml001_add_noise_mutated0_MP_6.25,0.537313432835821
MM_cleanml001_add_noise_mutated0_MP_75.0,0.5108695652173912
MM_cleanml001_add_noise_mutated0_MP_87.5,0.3427672955974843
MM_cleanml001_add_noise_mutated0_MP_9.38,0.5375
MM_cleanml001_add_noise_mutated0_MP_93.75,0.35011990407673865
MM_cleanml001_add_noise_mutated0_MP_96.88,0.43277310924369744
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_1,0.2698412698412698
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_2,0.3191489361702127
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_1,0.36231884057971014
MM_cleanml001_add_weights_regularisation_mutated0_MP_l1_l2_2,0.26415094339622636
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_1,0.30769230769230776
MM_cleanml001_add_weights_regularisation_mutated0_MP_l2_2,0.3235294117647059
MM_cleanml001_change_activation_function_mutated0_MP_elu_1,0.31746031746031744
MM_cleanml001_change_activation_function_mutated0_MP_elu_2,0.3670886075949366
MM_cleanml001_change_activation_function_mutated0_MP_exponential_1,0.5195530726256983
MM_cleanml001_change_activation_function_mutated0_MP_exponential_2,0.40909090909090906
MM_cleanml001_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2857142857142857
MM_cleanml001_change_activation_function_mutated0_MP_hard_sigmoid_2,0.5555555555555555
MM_cleanml001_change_activation_function_mutated0_MP_linear_1,0.2711864406779661
MM_cleanml001_change_activation_function_mutated0_MP_linear_2,0.40277777777777773
MM_cleanml001_change_activation_function_mutated0_MP_relu_1,0.5090909090909091
MM_cleanml001_change_activation_function_mutated0_MP_relu_2,0.37786259541984724
MM_cleanml001_change_activation_function_mutated0_MP_selu_1,0.21538461538461534
MM_cleanml001_change_activation_function_mutated0_MP_selu_2,0.4919786096256684
