,FM_deepfd027_faulty
MM_deepfd027_original0_GF_0.01_1,0.5878 (reliable)
MM_deepfd027_original0_LA_0.01_1,0.3426 (reliable)
MM_deepfd027_original0_LD_0.01_1,0.5580 (reliable)
MM_deepfd027_original0_LR_0.01_1,0.5580 (reliable)
MM_deepfd027_original0_NAI_0.01_1,0.4939 (reliable)
MM_deepfd027_original0_NEB_0.01_1,0.4957 (reliable)
MM_deepfd027_original0_NS_0.01_1,0.5888 (reliable)
MM_deepfd027_original0_WS_0.01_1,0.5534 (reliable)
MM_deepfd027_original1_GF_0.01_1,0.6572 (reliable)
MM_deepfd027_original1_LA_0.01_1,0.6676 (reliable)
MM_deepfd027_original1_LD_0.01_1,0.6319 (reliable)
MM_deepfd027_original1_LR_0.01_1,0.6319 (reliable)
MM_deepfd027_original1_NAI_0.01_1,0.6546 (reliable)
MM_deepfd027_original1_NEB_0.01_1,0.6527 (reliable)
MM_deepfd027_original1_NS_0.01_1,0.5744 (reliable)
MM_deepfd027_original1_WS_0.01_1,0.5489 (reliable)
MM_deepfd027_original2_GF_0.01_1,0.6429 (reliable)
MM_deepfd027_original2_LA_0.01_1,0.3740 (reliable)
MM_deepfd027_original2_LD_0.01_1,0.6274 (reliable)
MM_deepfd027_original2_LR_0.01_1,0.6274 (reliable)
MM_deepfd027_original2_NAI_0.01_1,0.6109 (reliable)
MM_deepfd027_original2_NEB_0.01_1,0.5454 (reliable)
MM_deepfd027_original2_NS_0.01_1,0.4792 (reliable)
MM_deepfd027_original2_WS_0.01_1,0.6455 (reliable)
MM_deepfd027_original3_GF_0.01_1,0.6208 (reliable)
MM_deepfd027_original3_LA_0.01_1,0.5880 (reliable)
MM_deepfd027_original3_LD_0.01_1,0.5880 (reliable)
MM_deepfd027_original3_LR_0.01_1,0.5880 (reliable)
MM_deepfd027_original3_NAI_0.01_1,0.4465 (reliable)
MM_deepfd027_original3_NEB_0.01_1,0.6290 (reliable)
MM_deepfd027_original3_NS_0.01_1,0.5739 (reliable)
MM_deepfd027_original3_WS_0.01_1,0.6117 (reliable)
MM_deepfd027_original4_GF_0.01_1,0.5714 (reliable)
MM_deepfd027_original4_LA_0.01_1,0.2900 (unreliable)
MM_deepfd027_original4_LD_0.01_1,0.5321 (reliable)
MM_deepfd027_original4_LR_0.01_1,0.5321 (reliable)
MM_deepfd027_original4_NAI_0.01_1,0.5081 (reliable)
MM_deepfd027_original4_NEB_0.01_1,0.4990 (reliable)
MM_deepfd027_original4_NS_0.01_1,0.5116 (reliable)
MM_deepfd027_original4_WS_0.01_1,0.5031 (reliable)
