,FM_cleanml001_faulty
MM_cleanml012_add_noise_mutated0_MP_100,0.11349693251533742
MM_cleanml012_add_noise_mutated0_MP_12.5,0.3583138173302108
MM_cleanml012_add_noise_mutated0_MP_15.62,0.3593220338983051
MM_cleanml012_add_noise_mutated0_MP_18.75,0.3824959481361426
MM_cleanml012_add_noise_mutated0_MP_21.88,0.32190942472460227
MM_cleanml012_add_noise_mutated0_MP_25.0,0.28681506849315064
MM_cleanml012_add_noise_mutated0_MP_50.0,0.13099747474747475
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_1,0.10258249641319944
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_2,0.2937956204379562
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_l2_1,0.09923664122137404
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_l2_2,0.24449182658137888
MM_cleanml012_add_weights_regularisation_mutated0_MP_l2_1,0.2824427480916031
MM_cleanml012_add_weights_regularisation_mutated0_MP_l2_2,0.5408653846153846
MM_cleanml012_change_activation_function_mutated0_MP_elu_1,0.33944954128440363
MM_cleanml012_change_activation_function_mutated0_MP_elu_2,0.38283378746594005
MM_cleanml012_change_activation_function_mutated0_MP_exponential_1,0.28169014084507044
MM_cleanml012_change_activation_function_mutated0_MP_hard_sigmoid_1,0.20763888888888887
MM_cleanml012_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4954128440366973
MM_cleanml012_change_activation_function_mutated0_MP_linear_1,0.08802159020137015
MM_cleanml012_change_activation_function_mutated0_MP_linear_2,0.3337363966142684
MM_cleanml012_change_activation_function_mutated0_MP_relu_1,0.3818770226537217
MM_cleanml012_change_activation_function_mutated0_MP_relu_2,0.36477987421383645
MM_cleanml012_change_activation_function_mutated0_MP_selu_1,0.38630136986301367
MM_cleanml012_change_activation_function_mutated0_MP_selu_2,0.3903818953323905
MM_cleanml012_change_activation_function_mutated0_MP_sigmoid_1,0.2562988705473501
MM_cleanml012_change_activation_function_mutated0_MP_sigmoid_2,0.38951310861423216
MM_cleanml012_change_activation_function_mutated0_MP_softmax_1,0.19482835488185465
MM_cleanml012_change_activation_function_mutated0_MP_softmax_2,0.03232216961832953
MM_cleanml012_change_activation_function_mutated0_MP_softplus_1,0.3614457831325302
MM_cleanml012_change_activation_function_mutated0_MP_softplus_2,0.3607748184019371
MM_cleanml012_change_activation_function_mutated0_MP_softsign_1,0.34540389972144847
MM_cleanml012_change_activation_function_mutated0_MP_softsign_2,0.19979024646040905
MM_cleanml012_change_activation_function_mutated0_MP_tanh_1,0.3162162162162162
MM_cleanml012_change_activation_function_mutated0_MP_tanh_2,0.2523098791755508
MM_cleanml012_change_batch_size_mutated0_MP_100_100,0.24864864864864863
MM_cleanml012_change_batch_size_mutated0_MP_400_400,0.4660831509846827
MM_cleanml012_change_batch_size_mutated0_MP_50_50,0.2062084257206209
MM_cleanml012_change_batch_size_mutated0_MP_800_800,0.3512623490669594
MM_cleanml012_change_epochs_mutated0_MP_1,0.051471450345878765
MM_cleanml012_change_epochs_mutated0_MP_100,0.42258064516129035
MM_cleanml012_change_epochs_mutated0_MP_150,0.49063670411985016
MM_cleanml012_change_epochs_mutated0_MP_153,0.3897058823529412
MM_cleanml012_change_epochs_mutated0_MP_154,0.5117370892018779
MM_cleanml012_change_epochs_mutated0_MP_155,0.49201277955271566
MM_cleanml012_change_epochs_mutated0_MP_156,0.4439834024896265
MM_cleanml012_change_epochs_mutated0_MP_162,0.5270758122743683
MM_cleanml012_change_epochs_mutated0_MP_175,0.41221374045801523
MM_cleanml012_change_epochs_mutated0_MP_50,0.16856600189933524
MM_cleanml012_change_epochs_mutated0_MP_75,0.3336853220696938
MM_cleanml012_change_epochs_mutated0_MP_78,0.3624161073825503
MM_cleanml012_change_epochs_mutated0_MP_80,0.38939197930142305
MM_cleanml012_change_epochs_mutated0_MP_81,0.3819530284301607
MM_cleanml012_change_epochs_mutated0_MP_82,0.4
MM_cleanml012_change_epochs_mutated0_MP_88,0.3905635648754915
MM_cleanml012_change_label_mutated0_MP_100,0.03232216961832953
MM_cleanml012_change_label_mutated0_MP_12.5,0.17938931297709926
MM_cleanml012_change_label_mutated0_MP_25.0,0.0864902266043937
MM_cleanml012_change_label_mutated0_MP_3.12,0.3401486988847584
MM_cleanml012_change_label_mutated0_MP_50.0,0.03601053324555629
MM_cleanml012_change_label_mutated0_MP_6.25,0.25398936170212766
MM_cleanml012_change_label_mutated0_MP_9.38,0.20824881676808657
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.0001,0.0948238364506307
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00033,0.305224564619615
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00044,0.3932107496463933
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00049,0.4379084967320261
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00051,0.4594095940959409
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00052,0.48583877995642705
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00055,0.5
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00067,0.4966216216216216
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00072,0.556910569105691
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00075,0.45859872611464964
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00076,0.4498141263940521
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00077,0.5
MM_cleanml012_change_learning_rate_mutated0_MP_False_0.00078,0.43450479233226835
MM_cleanml012_change_loss_function_mutated0_MP_binary_crossentropy,0.376865671641791
MM_cleanml012_change_loss_function_mutated0_MP_categorical_crossentropy,0.09637404580152671
MM_cleanml012_change_loss_function_mutated0_MP_categorical_hinge,0.423076923076923
MM_cleanml012_change_loss_function_mutated0_MP_hinge,0.4119601328903654
MM_cleanml012_change_loss_function_mutated0_MP_huber_loss,0.36594202898550726
MM_cleanml012_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.03237894490309737
MM_cleanml012_change_loss_function_mutated0_MP_logcosh,0.4043321299638989
MM_cleanml012_change_loss_function_mutated0_MP_mean_absolute_error,0.40830449826989623
MM_cleanml012_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.09895337773549003
MM_cleanml012_change_loss_function_mutated0_MP_mean_squared_error,0.36241610738255037
MM_cleanml012_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.5702479338842975
MM_cleanml012_change_loss_function_mutated0_MP_poisson,0.3689320388349515
MM_cleanml012_change_loss_function_mutated0_MP_squared_hinge,0.25895316804407714
MM_cleanml012_change_optimisation_function_mutated0_MP_adadelta,0.06142358183788992
MM_cleanml012_change_optimisation_function_mutated0_MP_adagrad,0.07674309780065514
MM_cleanml012_change_optimisation_function_mutated0_MP_adamax,0.37259615384615385
MM_cleanml012_change_optimisation_function_mutated0_MP_nadam,0.39111111111111113
MM_cleanml012_change_optimisation_function_mutated0_MP_rmsprop,0.45381526104417674
MM_cleanml012_change_optimisation_function_mutated0_MP_sgd,0.07907856283307546
MM_cleanml012_change_weights_initialisation_mutated0_MP_constant_1,0.06127679403541473
MM_cleanml012_change_weights_initialisation_mutated0_MP_constant_2,0.35384615384615387
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.2988505747126437
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.4312977099236641
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.35319148936170214
MM_cleanml012_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.3471074380165289
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_normal_1,0.3340857787810384
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_normal_2,0.3568075117370892
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_uniform_1,0.31481481481481477
MM_cleanml012_change_weights_initialisation_mutated0_MP_he_uniform_2,0.41700404858299595
MM_cleanml012_change_weights_initialisation_mutated0_MP_identity_1,0.221415607985481
MM_cleanml012_change_weights_initialisation_mutated0_MP_identity_2,0.3464052287581699
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.3969465648854961
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.3854961832061068
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.40512820512820513
MM_cleanml012_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.3784860557768924
MM_cleanml012_change_weights_initialisation_mutated0_MP_ones_1,0.04467889908256881
MM_cleanml012_change_weights_initialisation_mutated0_MP_ones_2,0.1723312589755864
MM_cleanml012_change_weights_initialisation_mutated0_MP_orthogonal_1,0.32421875
MM_cleanml012_change_weights_initialisation_mutated0_MP_orthogonal_2,0.4046052631578948
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_normal_1,0.33731343283582094
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_normal_2,0.38202247191011235
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_uniform_1,0.37244897959183676
MM_cleanml012_change_weights_initialisation_mutated0_MP_random_uniform_2,0.36454849498327757
MM_cleanml012_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.31290322580645163
MM_cleanml012_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.36226415094339626
MM_cleanml012_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.35112359550561795
MM_cleanml012_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.41697416974169743
MM_cleanml012_change_weights_initialisation_mutated0_MP_zeros_1,0.0508588298443371
MM_cleanml012_change_weights_initialisation_mutated0_MP_zeros_2,0.4212328767123288
MM_cleanml012_delete_training_data_mutated0_MP_12.38,0.38961038961038963
MM_cleanml012_delete_training_data_mutated0_MP_18.57,0.3739669421487603
MM_cleanml012_delete_training_data_mutated0_MP_21.66,0.3441682600382409
MM_cleanml012_delete_training_data_mutated0_MP_24.75,0.354586129753915
MM_cleanml012_delete_training_data_mutated0_MP_49.5,0.34747706422018354
MM_cleanml012_delete_training_data_mutated0_MP_52.59,0.2569737954353339
MM_cleanml012_delete_training_data_mutated0_MP_55.69,0.24003392705682786
MM_cleanml012_delete_training_data_mutated0_MP_61.88,0.2960769800148038
MM_cleanml012_delete_training_data_mutated0_MP_74.25,0.1518932874354561
MM_cleanml012_delete_training_data_mutated0_MP_99,0.07178217821782178
MM_cleanml012_disable_batching_mutated0_MP,0.16356275303643725
MM_cleanml012_make_output_classes_overlap_mutated0_MP_100,0.03340582336595385
MM_cleanml012_make_output_classes_overlap_mutated0_MP_12.5,0.24910714285714283
MM_cleanml012_make_output_classes_overlap_mutated0_MP_25.0,0.19979919678714858
MM_cleanml012_make_output_classes_overlap_mutated0_MP_28.12,0.18414693088448525
MM_cleanml012_make_output_classes_overlap_mutated0_MP_3.12,0.3022113022113022
MM_cleanml012_make_output_classes_overlap_mutated0_MP_31.25,0.16050854191497815
MM_cleanml012_make_output_classes_overlap_mutated0_MP_37.5,0.13681159420289857
MM_cleanml012_make_output_classes_overlap_mutated0_MP_50.0,0.0935448577680525
MM_cleanml012_make_output_classes_overlap_mutated0_MP_6.25,0.2831215970961888
MM_cleanml012_remove_activation_function_mutated0_MP_1,0.08755854204846264
