,FM_deepfd008_faulty
MM_deepfd008_original0_GF_0.01_1,0.7752 (reliable)
MM_deepfd008_original0_LA_0.01_1,0.8301 (reliable)
MM_deepfd008_original0_NAI_0.01_1,0.8975 (reliable)
MM_deepfd008_original0_NEB_0.01_1,0.7971 (reliable)
MM_deepfd008_original0_NS_0.01_1,0.8494 (reliable)
MM_deepfd008_original0_WS_0.01_1,0.8038 (reliable)
MM_deepfd008_original1_GF_0.01_1,0.7596 (reliable)
MM_deepfd008_original1_LA_0.01_1,0.8211 (reliable)
MM_deepfd008_original1_NAI_0.01_1,0.8351 (reliable)
MM_deepfd008_original1_NEB_0.01_1,0.8246 (reliable)
MM_deepfd008_original1_NS_0.01_1,0.8361 (reliable)
MM_deepfd008_original1_WS_0.01_1,0.7803 (reliable)
MM_deepfd008_original2_GF_0.01_1,0.8217 (reliable)
MM_deepfd008_original2_LA_0.01_1,0.8255 (reliable)
MM_deepfd008_original2_NAI_0.01_1,0.8883 (reliable)
MM_deepfd008_original2_NEB_0.01_1,0.8479 (reliable)
MM_deepfd008_original2_NS_0.01_1,0.8957 (reliable)
MM_deepfd008_original2_WS_0.01_1,0.8771 (reliable)
MM_deepfd008_original3_GF_0.01_1,0.9097 (reliable)
MM_deepfd008_original3_LA_0.01_1,0.6410 (reliable)
MM_deepfd008_original3_NAI_0.01_1,0.9096 (reliable)
MM_deepfd008_original3_NEB_0.01_1,0.9157 (reliable)
MM_deepfd008_original3_NS_0.01_1,0.8492 (reliable)
MM_deepfd008_original3_WS_0.01_1,0.9310 (reliable)
MM_deepfd008_original4_GF_0.01_1,0.8229 (reliable)
MM_deepfd008_original4_LA_0.01_1,0.8063 (unreliable)
MM_deepfd008_original4_NAI_0.01_1,0.8989 (reliable)
MM_deepfd008_original4_NEB_0.01_1,0.7889 (reliable)
MM_deepfd008_original4_NS_0.01_1,0.8039 (reliable)
MM_deepfd008_original4_WS_0.01_1,0.8818 (reliable)
