,FM_deeplocalize006_faulty
MM_deeplocalize006_add_noise_mutated0_MP_100,0.678129764526512
MM_deeplocalize006_add_noise_mutated0_MP_50.0,0.6830934374237619
MM_deeplocalize006_add_noise_mutated0_MP_75.0,0.6868675878576868
MM_deeplocalize006_add_noise_mutated0_MP_81.25,0.707256960292104
MM_deeplocalize006_add_noise_mutated0_MP_84.38,0.7063770147161877
MM_deeplocalize006_add_noise_mutated0_MP_87.5,0.7462727774710105
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_1,0.725855393952077
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_4,0.7931829209121786
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_7,0.7476147205815538
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_l2_1,0.769406392694064
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_l2_4,0.6749428630791605
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l1_l2_7,0.8144386194844911
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l2_1,0.7981957246518926
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l2_4,0.7185175847724695
MM_deeplocalize006_add_weights_regularisation_mutated0_MP_l2_7,0.7149560117302053
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_1,0.8681608437706001
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_2,0.7390542907180385
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_4,0.715588084232152
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_5,0.871435250116877
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_7,0.8525669153137341
MM_deeplocalize006_change_activation_function_mutated0_MP_elu_8,0.8201128087962302
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_1,0.6627861551683726
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_2,0.6713796695936894
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_4,0.7593885305292922
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_5,0.707661860333616
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_7,0.8051061253321673
MM_deeplocalize006_change_activation_function_mutated0_MP_hard_sigmoid_8,0.8229544307282823
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_1,0.7107836745338376
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_2,0.8340865074241447
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_4,0.911050477489768
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_5,0.9120814568239672
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_7,0.8319165998396152
MM_deeplocalize006_change_activation_function_mutated0_MP_linear_8,0.8132981882981883
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_1,0.9233256351039263
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_2,0.7916023464032108
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_4,0.8461924686192469
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_5,0.8612787975853146
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_7,0.8051061253321673
MM_deeplocalize006_change_activation_function_mutated0_MP_relu_8,0.7917250799813079
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_1,0.8572354561659374
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_2,0.8305555555555556
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_4,0.6899691790417485
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_5,0.8879132231404958
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_7,0.7389100126742711
MM_deeplocalize006_change_activation_function_mutated0_MP_selu_8,0.8632572507293633
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_1,0.6555103992349988
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_2,0.6739066627531553
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_4,0.6994836197409633
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_5,0.6740836567485986
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_7,0.8051061253321673
MM_deeplocalize006_change_activation_function_mutated0_MP_sigmoid_8,0.7361155698234351
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_1,0.7676277633827665
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_2,0.7714583574655394
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_4,0.7759945442145944
MM_deeplocalize006_change_activation_function_mutated0_MP_softmax_5,0.7389021727830337
