,FM_defect4ml067_faulty
MM_defect4ml067_original0_GF_0.01_1,0.8245 (reliable)
MM_defect4ml067_original0_LA_0.01_1,0.8426 (reliable)
MM_defect4ml067_original0_LD_0.01_1,0.8277 (reliable)
MM_defect4ml067_original0_LR_0.01_1,0.8454 (reliable)
MM_defect4ml067_original0_NAI_0.01_1,0.8580 (reliable)
MM_defect4ml067_original0_NEB_0.01_1,0.8420 (reliable)
MM_defect4ml067_original0_NS_0.01_1,0.8667 (reliable)
MM_defect4ml067_original0_WS_0.01_1,0.7745 (reliable)
MM_defect4ml067_original1_GF_0.01_1,0.9230 (reliable)
MM_defect4ml067_original1_LA_0.01_1,0.9379 (reliable)
MM_defect4ml067_original1_LD_0.01_1,0.9030 (reliable)
MM_defect4ml067_original1_LR_0.01_1,0.7879 (reliable)
MM_defect4ml067_original1_NAI_0.01_1,0.8717 (reliable)
MM_defect4ml067_original1_NEB_0.01_1,0.8755 (reliable)
MM_defect4ml067_original1_NS_0.01_1,0.8764 (reliable)
MM_defect4ml067_original1_WS_0.01_1,0.9130 (reliable)
MM_defect4ml067_original2_GF_0.01_1,0.9650 (reliable)
MM_defect4ml067_original2_LA_0.01_1,0.8964 (reliable)
MM_defect4ml067_original2_LD_0.01_1,0.9558 (reliable)
MM_defect4ml067_original2_LR_0.01_1,0.7086 (reliable)
MM_defect4ml067_original2_NAI_0.01_1,0.9514 (reliable)
MM_defect4ml067_original2_NEB_0.01_1,0.9293 (reliable)
MM_defect4ml067_original2_NS_0.01_1,0.9737 (reliable)
MM_defect4ml067_original2_WS_0.01_1,0.9739 (reliable)
MM_defect4ml067_original3_GF_0.01_1,0.9191 (reliable)
MM_defect4ml067_original3_LA_0.01_1,0.9415 (reliable)
MM_defect4ml067_original3_LD_0.01_1,0.9100 (reliable)
MM_defect4ml067_original3_LR_0.01_1,0.4405 (reliable)
MM_defect4ml067_original3_NAI_0.01_1,0.9235 (reliable)
MM_defect4ml067_original3_NEB_0.01_1,0.9357 (reliable)
MM_defect4ml067_original3_NS_0.01_1,0.9266 (reliable)
MM_defect4ml067_original3_WS_0.01_1,0.9192 (reliable)
MM_defect4ml067_original4_GF_0.01_1,0.9615 (reliable)
MM_defect4ml067_original4_LA_0.01_1,0.9679 (reliable)
MM_defect4ml067_original4_LD_0.01_1,0.9599 (reliable)
MM_defect4ml067_original4_LR_0.01_1,0.8236 (reliable)
MM_defect4ml067_original4_NAI_0.01_1,0.9400 (reliable)
MM_defect4ml067_original4_NEB_0.01_1,0.9004 (reliable)
MM_defect4ml067_original4_NS_0.01_1,0.9378 (reliable)
MM_defect4ml067_original4_WS_0.01_1,0.8988 (reliable)
