,FM_deepfd050_faulty
MM_deepfd050_original0_GF_0.01_1,0.5732 (reliable)
MM_deepfd050_original0_LD_0.01_1,0.5619 (reliable)
MM_deepfd050_original0_LR_0.01_1,0.5640 (reliable)
MM_deepfd050_original0_NAI_0.01_1,0.6107 (reliable)
MM_deepfd050_original0_NEB_0.01_1,0.6081 (reliable)
MM_deepfd050_original0_NS_0.01_1,0.5992 (reliable)
MM_deepfd050_original0_WS_0.01_1,0.5813 (reliable)
MM_deepfd050_original1_GF_0.01_1,0.4377 (reliable)
MM_deepfd050_original1_LA_0.01_1,0.4264 (reliable)
MM_deepfd050_original1_LD_0.01_1,0.4191 (reliable)
MM_deepfd050_original1_LR_0.01_1,0.0648 (reliable)
MM_deepfd050_original1_NAI_0.01_1,0.4585 (reliable)
MM_deepfd050_original1_NEB_0.01_1,0.4704 (reliable)
MM_deepfd050_original1_NS_0.01_1,0.4634 (reliable)
MM_deepfd050_original2_GF_0.01_1,0.5726 (reliable)
MM_deepfd050_original2_LD_0.01_1,0.5631 (reliable)
MM_deepfd050_original2_LR_0.01_1,0.1223 (reliable)
MM_deepfd050_original2_WS_0.01_1,0.5761 (reliable)
MM_deepfd050_original3_GF_0.01_1,0.5479 (reliable)
MM_deepfd050_original3_LA_0.01_1,0.1254 (reliable)
MM_deepfd050_original3_LD_0.01_1,0.5321 (reliable)
MM_deepfd050_original3_LR_0.01_1,0.0732 (reliable)
MM_deepfd050_original3_NAI_0.01_1,0.5653 (reliable)
MM_deepfd050_original3_NEB_0.01_1,0.5964 (reliable)
MM_deepfd050_original3_NS_0.01_1,0.5757 (reliable)
MM_deepfd050_original3_WS_0.01_1,0.5611 (reliable)
MM_deepfd050_original4_GF_0.01_1,0.4811 (reliable)
MM_deepfd050_original4_LA_0.01_1,0.0465 (unreliable)
MM_deepfd050_original4_LD_0.01_1,0.4614 (reliable)
MM_deepfd050_original4_LR_0.01_1,0.1282 (reliable)
MM_deepfd050_original4_NAI_0.01_1,0.5134 (reliable)
MM_deepfd050_original4_NEB_0.01_1,0.5238 (reliable)
MM_deepfd050_original4_WS_0.01_1,0.4848 (reliable)
