,FM_deeplocalize008_faulty
MM_deeplocalize008_GF_0.01_1,0.8981 (reliable)
MM_deeplocalize008_GF_0.1_1,0.9051 (reliable)
MM_deeplocalize008_GF_0.2_1,0.8956 (reliable)
MM_deeplocalize008_GF_0.6_1,0.8381 (reliable)
MM_deeplocalize008_GF_1.0_1,0.7479 (reliable)
MM_deeplocalize008_LA_0.01_1,0.8887 (reliable)
MM_deeplocalize008_NAI_0.01_1,0.8849 (reliable)
MM_deeplocalize008_NAI_0.1_1,0.8013 (reliable)
MM_deeplocalize008_NAI_0.2_1,0.7509 (unreliable)
MM_deeplocalize008_NAI_0.6_1,0.6162 (reliable)
MM_deeplocalize008_NEB_0.01_1,0.9032 (reliable)
MM_deeplocalize008_NEB_0.1_1,0.8561 (reliable)
MM_deeplocalize008_NEB_0.2_1,0.8029 (unreliable)
MM_deeplocalize008_NEB_0.6_1,0.6664 (reliable)
MM_deeplocalize008_NS_0.01_1,0.8796 (reliable)
MM_deeplocalize008_NS_0.1_1,0.8976 (reliable)
MM_deeplocalize008_NS_0.2_1,0.8883 (unreliable)
MM_deeplocalize008_NS_0.6_1,0.7151 (unreliable)
MM_deeplocalize008_NS_1.0_1,0.6475 (reliable)
MM_deeplocalize008_WS_0.01_1,0.8549 (reliable)
MM_deeplocalize008_WS_0.1_1,0.8621 (reliable)
MM_deeplocalize008_WS_0.2_1,0.8507 (reliable)
MM_deeplocalize008_WS_0.6_1,0.6692 (reliable)
