,FM_defect4ml050_faulty
MM_defect4ml050_original0_GF_0.01_1,0.3210 (reliable)
MM_defect4ml050_original0_LA_0.01_1,0.0158 (reliable)
MM_defect4ml050_original0_NAI_0.01_1,0.0370 (unreliable)
MM_defect4ml050_original0_NEB_0.01_1,0.2923 (reliable)
MM_defect4ml050_original0_NS_0.01_1,0.3277 (reliable)
MM_defect4ml050_original0_WS_0.01_1,0.3411 (reliable)
MM_defect4ml050_original1_GF_0.01_1,0.2737 (reliable)
MM_defect4ml050_original1_LA_0.01_1,0.0221 (unreliable)
MM_defect4ml050_original1_NAI_0.01_1,0.0417 (reliable)
MM_defect4ml050_original1_NEB_0.01_1,0.1080 (reliable)
MM_defect4ml050_original1_NS_0.01_1,0.1063 (reliable)
MM_defect4ml050_original1_WS_0.01_1,0.1998 (reliable)
MM_defect4ml050_original2_GF_0.01_1,0.2933 (reliable)
MM_defect4ml050_original2_LA_0.01_1,0.0412 (reliable)
MM_defect4ml050_original2_NAI_0.01_1,0.0382 (reliable)
MM_defect4ml050_original2_NEB_0.01_1,0.2648 (reliable)
MM_defect4ml050_original2_NS_0.01_1,0.2518 (reliable)
MM_defect4ml050_original2_WS_0.01_1,0.1355 (reliable)
MM_defect4ml050_original3_GF_0.01_1,0.3235 (reliable)
MM_defect4ml050_original3_LA_0.01_1,0.0409 (unreliable)
MM_defect4ml050_original3_NAI_0.01_1,0.0288 (unreliable)
MM_defect4ml050_original3_NEB_0.01_1,0.3314 (reliable)
MM_defect4ml050_original3_NS_0.01_1,0.1572 (reliable)
MM_defect4ml050_original3_WS_0.01_1,0.1371 (reliable)
MM_defect4ml050_original4_GF_0.01_1,0.2700 (reliable)
MM_defect4ml050_original4_LA_0.01_1,0.0337 (unreliable)
MM_defect4ml050_original4_NAI_0.01_1,0.0376 (reliable)
MM_defect4ml050_original4_NEB_0.01_1,0.2629 (reliable)
MM_defect4ml050_original4_NS_0.01_1,0.1070 (reliable)
MM_defect4ml050_original4_WS_0.01_1,0.1040 (reliable)
