,FM_defect4ml041_faulty
MM_defect4ml041_original0_GF_0.01_1,0.5348 (reliable)
MM_defect4ml041_original0_LA_0.01_1,0.5581 (reliable)
MM_defect4ml041_original0_LD_0.01_1,0.4976 (reliable)
MM_defect4ml041_original0_LR_0.01_1,0.4976 (reliable)
MM_defect4ml041_original0_NAI_0.01_1,0.4987 (reliable)
MM_defect4ml041_original0_NEB_0.01_1,0.5479 (reliable)
MM_defect4ml041_original0_NS_0.01_1,0.5282 (reliable)
MM_defect4ml041_original0_WS_0.01_1,0.5349 (reliable)
MM_defect4ml041_original1_GF_0.01_1,0.5246 (reliable)
MM_defect4ml041_original1_LA_0.01_1,0.3706 (unreliable)
MM_defect4ml041_original1_LD_0.01_1,0.4954 (reliable)
MM_defect4ml041_original1_LR_0.01_1,0.4954 (reliable)
MM_defect4ml041_original1_NAI_0.01_1,0.5729 (reliable)
MM_defect4ml041_original1_NEB_0.01_1,0.5466 (reliable)
MM_defect4ml041_original1_NS_0.01_1,0.5969 (reliable)
MM_defect4ml041_original1_WS_0.01_1,0.5231 (reliable)
MM_defect4ml041_original2_GF_0.01_1,0.5535 (reliable)
MM_defect4ml041_original2_LA_0.01_1,0.5361 (reliable)
MM_defect4ml041_original2_LD_0.01_1,0.5152 (reliable)
MM_defect4ml041_original2_LR_0.01_1,0.5152 (reliable)
MM_defect4ml041_original2_NAI_0.01_1,0.5801 (reliable)
MM_defect4ml041_original2_NEB_0.01_1,0.5585 (reliable)
MM_defect4ml041_original2_NS_0.01_1,0.5778 (reliable)
MM_defect4ml041_original2_WS_0.01_1,0.5608 (reliable)
MM_defect4ml041_original3_GF_0.01_1,0.5828 (reliable)
MM_defect4ml041_original3_LA_0.01_1,0.5134 (reliable)
MM_defect4ml041_original3_LD_0.01_1,0.5613 (reliable)
MM_defect4ml041_original3_LR_0.01_1,0.5613 (reliable)
MM_defect4ml041_original3_NAI_0.01_1,0.6082 (reliable)
MM_defect4ml041_original3_NEB_0.01_1,0.6011 (reliable)
MM_defect4ml041_original3_NS_0.01_1,0.6022 (reliable)
MM_defect4ml041_original3_WS_0.01_1,0.6038 (reliable)
MM_defect4ml041_original4_GF_0.01_1,0.4353 (reliable)
MM_defect4ml041_original4_LA_0.01_1,0.4305 (reliable)
MM_defect4ml041_original4_LD_0.01_1,0.4195 (reliable)
MM_defect4ml041_original4_LR_0.01_1,0.4195 (reliable)
MM_defect4ml041_original4_NAI_0.01_1,0.4372 (reliable)
MM_defect4ml041_original4_NEB_0.01_1,0.4439 (reliable)
MM_defect4ml041_original4_NS_0.01_1,0.4508 (reliable)
MM_defect4ml041_original4_WS_0.01_1,0.3980 (reliable)
