,FM_deeplocalize038_faulty
MM_deeplocalize038_add_noise_mutated0_MP_100,0.6541 (reliable)
MM_deeplocalize038_add_noise_mutated0_MP_53.12,0.9630 (reliable)
MM_deeplocalize038_add_noise_mutated0_MP_56.25,1.0000 (reliable)
MM_deeplocalize038_add_noise_mutated0_MP_62.5,0.9827 (reliable)
MM_deeplocalize038_add_noise_mutated0_MP_75.0,0.5593 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_1,0.3942 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_2,0.4066 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_3,0.4505 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_l2_1,0.4176 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_l2_2,0.0536 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l1_l2_3,0.4084 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l2_1,0.4066 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l2_2,0.4066 (reliable)
MM_deeplocalize038_add_weights_regularisation_mutated0_MP_l2_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_elu_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_elu_2,0.4176 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_elu_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_exponential_1,0.5763 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_exponential_2,0.9630 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_exponential_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_hard_sigmoid_1,0.4176 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_hard_sigmoid_2,0.5436 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_hard_sigmoid_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_linear_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_linear_2,0.4176 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_linear_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_relu_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_relu_2,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_relu_3,0.4958 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_selu_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_selu_2,0.4066 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_selu_3,0.4565 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_sigmoid_1,0.4505 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_sigmoid_2,0.5508 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_sigmoid_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softmax_1,0.4176 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softmax_2,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softmax_3,0.0495 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softplus_1,0.4505 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softplus_2,0.6094 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softplus_3,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softsign_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softsign_2,0.4299 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_softsign_3,0.5262 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_tanh_1,0.0000 (unreliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_tanh_2,0.4700 (reliable)
MM_deeplocalize038_change_activation_function_mutated0_MP_tanh_3,0.9213 (reliable)
MM_deeplocalize038_change_batch_size_mutated0_MP_128_128,0.0000 (unreliable)
MM_deeplocalize038_change_batch_size_mutated0_MP_16_16,0.4431 (reliable)
MM_deeplocalize038_change_batch_size_mutated0_MP_256_256,0.3609 (reliable)
MM_deeplocalize038_change_batch_size_mutated0_MP_32_32,0.3056 (reliable)
MM_deeplocalize038_change_epochs_mutated0_MP_1,0.4505 (reliable)
MM_deeplocalize038_change_learning_rate_mutated0_MP_False_0.001,0.8986 (unreliable)
MM_deeplocalize038_change_learning_rate_mutated0_MP_False_0.0032,0.3771 (reliable)
