,FM_defect4ml044_faulty
MM_defect4ml044_original0_GF_0.01_1,0.1829268292682927
MM_defect4ml044_original0_LA_0.01_1,0.19083969465648853
MM_defect4ml044_original0_LD_0.01_1,0.17741935483870966
MM_defect4ml044_original0_LR_0.01_1,0.17741935483870966
MM_defect4ml044_original0_NAI_0.01_1,0.04390243902439025
MM_defect4ml044_original0_NEB_0.01_1,0.11851851851851851
MM_defect4ml044_original0_NS_0.01_1,0.07105263157894737
MM_defect4ml044_original0_WS_0.01_1,0.058419243986254296
MM_defect4ml044_original1_GF_0.01_1,0.30508474576271183
MM_defect4ml044_original1_LA_0.01_1,0.0041328006612481065
MM_defect4ml044_original1_LD_0.01_1,0.2903225806451613
MM_defect4ml044_original1_LR_0.01_1,0.2903225806451613
MM_defect4ml044_original1_NAI_0.01_1,0.13868613138686134
MM_defect4ml044_original1_NEB_0.01_1,0.041245791245791245
MM_defect4ml044_original1_NS_0.01_1,0.2777777777777778
MM_defect4ml044_original1_WS_0.01_1,0.07665505226480836
MM_defect4ml044_original2_GF_0.01_1,0.2131147540983607
MM_defect4ml044_original2_LA_0.01_1,0.007667143733387855
MM_defect4ml044_original2_LD_0.01_1,0.15789473684210523
MM_defect4ml044_original2_LR_0.01_1,0.15789473684210523
MM_defect4ml044_original2_NAI_0.01_1,0.014897227984159909
MM_defect4ml044_original2_NEB_0.01_1,0.13875598086124402
MM_defect4ml044_original2_NS_0.01_1,0.24358974358974358
MM_defect4ml044_original2_WS_0.01_1,0.03005464480874317
MM_defect4ml044_original3_GF_0.01_1,0.2577319587628866
MM_defect4ml044_original3_LA_0.01_1,0.026953125
MM_defect4ml044_original3_LD_0.01_1,0.2738095238095238
MM_defect4ml044_original3_LR_0.01_1,0.2738095238095238
MM_defect4ml044_original3_NAI_0.01_1,0.15413533834586468
MM_defect4ml044_original3_NEB_0.01_1,0.04081632653061224
MM_defect4ml044_original3_NS_0.01_1,0.04899497487437187
MM_defect4ml044_original3_WS_0.01_1,0.09863013698630137
MM_defect4ml044_original4_GF_0.01_1,0.28767123287671237
MM_defect4ml044_original4_LA_0.01_1,0.012068185246643536
MM_defect4ml044_original4_LD_0.01_1,0.2394366197183099
MM_defect4ml044_original4_LR_0.01_1,0.2394366197183099
MM_defect4ml044_original4_NAI_0.01_1,0.1254125412541254
MM_defect4ml044_original4_NEB_0.01_1,0.10775862068965517
MM_defect4ml044_original4_NS_0.01_1,0.05241935483870968
MM_defect4ml044_original4_WS_0.01_1,0.046263345195729534
