,FM_deepfd027_faulty
MM_deepfd027_GF_0.01_1,0.7731 (reliable)
MM_deepfd027_GF_0.1_1,0.6481 (reliable)
MM_deepfd027_GF_0.2_1,0.5408 (reliable)
MM_deepfd027_GF_0.6_1,0.4104 (reliable)
MM_deepfd027_GF_1.0_1,0.3084 (reliable)
MM_deepfd027_LA_0.01_1,0.8123 (reliable)
MM_deepfd027_LD_0.01_1,0.0000 (unreliable)
MM_deepfd027_LR_0.01_1,0.0000 (unreliable)
MM_deepfd027_NAI_0.01_1,0.5175 (reliable)
MM_deepfd027_NAI_0.1_1,0.2299 (unreliable)
MM_deepfd027_NAI_0.2_1,0.1990 (reliable)
MM_deepfd027_NEB_0.01_1,0.4612 (reliable)
MM_deepfd027_NEB_0.1_1,0.4263 (reliable)
MM_deepfd027_NEB_0.2_1,0.3471 (reliable)
MM_deepfd027_NEB_0.6_1,0.2173 (unreliable)
MM_deepfd027_NS_0.01_1,0.7154 (reliable)
MM_deepfd027_NS_0.1_1,0.3473 (reliable)
MM_deepfd027_NS_0.2_1,0.2897 (unreliable)
MM_deepfd027_NS_0.6_1,0.2012 (reliable)
MM_deepfd027_NS_1.0_1,0.1922 (reliable)
MM_deepfd027_WS_0.01_1,0.7300 (reliable)
MM_deepfd027_WS_0.1_1,0.3750 (reliable)
MM_deepfd027_WS_0.2_1,0.3209 (reliable)
MM_deepfd027_WS_0.6_1,0.2002 (reliable)
