,FM_cleanml015_faulty
MM_cleanml015_original0_GF_0.01_1,0.4516 (reliable)
MM_cleanml015_original0_LA_0.01_1,0.4572 (reliable)
MM_cleanml015_original0_NAI_0.01_1,0.3869 (reliable)
MM_cleanml015_original0_NEB_0.01_1,0.4203 (reliable)
MM_cleanml015_original0_NS_0.01_1,0.3846 (reliable)
MM_cleanml015_original1_GF_0.01_1,0.5088 (reliable)
MM_cleanml015_original1_LA_0.01_1,0.4430 (reliable)
MM_cleanml015_original1_NAI_0.01_1,0.3903 (unreliable)
MM_cleanml015_original1_NEB_0.01_1,0.4684 (reliable)
MM_cleanml015_original1_NS_0.01_1,0.4571 (reliable)
MM_cleanml015_original1_WS_0.01_1,0.5143 (reliable)
MM_cleanml015_original2_GF_0.01_1,0.5133 (reliable)
MM_cleanml015_original2_LA_0.01_1,0.1877 (reliable)
MM_cleanml015_original2_NAI_0.01_1,0.3926 (reliable)
MM_cleanml015_original2_NEB_0.01_1,0.5162 (reliable)
MM_cleanml015_original2_NS_0.01_1,0.4947 (reliable)
MM_cleanml015_original2_WS_0.01_1,0.4920 (reliable)
MM_cleanml015_original3_GF_0.01_1,0.5006 (reliable)
MM_cleanml015_original3_LA_0.01_1,0.1288 (unreliable)
MM_cleanml015_original3_NAI_0.01_1,0.4738 (unreliable)
MM_cleanml015_original3_WS_0.01_1,0.4776 (reliable)
MM_cleanml015_original4_GF_0.01_1,0.4035 (reliable)
MM_cleanml015_original4_LA_0.01_1,0.1984 (reliable)
MM_cleanml015_original4_NAI_0.01_1,0.3122 (reliable)
MM_cleanml015_original4_NEB_0.01_1,0.3816 (reliable)
MM_cleanml015_original4_NS_0.01_1,0.3627 (reliable)
MM_cleanml015_original4_WS_0.01_1,0.3479 (reliable)
