,FM_cleanml015_faulty
MM_cleanml015_add_noise_mutated0_MP_100,0.28335301062573787
MM_cleanml015_add_noise_mutated0_MP_50.0,0.3905723905723906
MM_cleanml015_add_noise_mutated0_MP_75.0,0.2673745173745174
MM_cleanml015_add_noise_mutated0_MP_87.5,0.23740726278797342
MM_cleanml015_add_noise_mutated0_MP_93.75,0.20868890612878205
MM_cleanml015_add_noise_mutated0_MP_96.88,0.2083975346687211
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_1,0.25509533201840895
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_2,0.393939393939394
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_l2_1,0.2531229454306377
MM_cleanml015_add_weights_regularisation_mutated0_MP_l1_l2_2,0.3758928571428572
MM_cleanml015_add_weights_regularisation_mutated0_MP_l2_1,0.4440116845180136
MM_cleanml015_add_weights_regularisation_mutated0_MP_l2_2,0.5562347188264057
MM_cleanml015_change_activation_function_mutated0_MP_elu_1,0.5519187358916479
MM_cleanml015_change_activation_function_mutated0_MP_elu_2,0.3040865384615385
MM_cleanml015_change_activation_function_mutated0_MP_exponential_1,0.31715652768284347
MM_cleanml015_change_activation_function_mutated0_MP_exponential_2,0.39999999999999997
MM_cleanml015_change_activation_function_mutated0_MP_hard_sigmoid_1,0.36593591905564926
MM_cleanml015_change_activation_function_mutated0_MP_hard_sigmoid_2,0.47996089931573804
MM_cleanml015_change_activation_function_mutated0_MP_linear_1,0.25706771860618016
MM_cleanml015_change_activation_function_mutated0_MP_linear_2,0.2772020725388601
MM_cleanml015_change_activation_function_mutated0_MP_relu_1,0.5849282296650719
MM_cleanml015_change_activation_function_mutated0_MP_relu_2,0.25094696969696967
MM_cleanml015_change_activation_function_mutated0_MP_selu_1,0.4514514514514515
MM_cleanml015_change_activation_function_mutated0_MP_selu_2,0.22839774207555358
MM_cleanml015_change_activation_function_mutated0_MP_sigmoid_1,0.47266881028938895
MM_cleanml015_change_activation_function_mutated0_MP_sigmoid_2,0.6579261025029798
MM_cleanml015_change_activation_function_mutated0_MP_softmax_1,0.5176093916755604
MM_cleanml015_change_activation_function_mutated0_MP_softmax_2,0.17822290703646637
MM_cleanml015_change_activation_function_mutated0_MP_softplus_1,0.4824281150159744
MM_cleanml015_change_activation_function_mutated0_MP_softplus_2,0.4124605678233439
MM_cleanml015_change_activation_function_mutated0_MP_softsign_1,0.48018018018018016
MM_cleanml015_change_activation_function_mutated0_MP_softsign_2,0.37309417040358744
MM_cleanml015_change_activation_function_mutated0_MP_tanh_1,0.4125105663567201
MM_cleanml015_change_activation_function_mutated0_MP_tanh_2,0.3877551020408163
MM_cleanml015_change_batch_size_mutated0_MP_100_100,0.5739219712525667
MM_cleanml015_change_batch_size_mutated0_MP_400_400,0.6310096153846153
MM_cleanml015_change_batch_size_mutated0_MP_50_50,0.4498714652956298
MM_cleanml015_change_batch_size_mutated0_MP_800_800,0.6075794621026895
MM_cleanml015_change_epochs_mutated0_MP_1,0.2284749577940349
MM_cleanml015_change_epochs_mutated0_MP_100,0.5629722921914357
MM_cleanml015_change_epochs_mutated0_MP_150,0.5758266818700113
MM_cleanml015_change_epochs_mutated0_MP_175,0.6297968397291196
MM_cleanml015_change_epochs_mutated0_MP_188,0.6028708133971293
MM_cleanml015_change_epochs_mutated0_MP_189,0.58719646799117
MM_cleanml015_change_epochs_mutated0_MP_190,0.5676251331203407
MM_cleanml015_change_epochs_mutated0_MP_191,0.6550898203592814
MM_cleanml015_change_epochs_mutated0_MP_194,0.6038592508513053
MM_cleanml015_change_label_mutated0_MP_100,0.04912490055688147
MM_cleanml015_change_label_mutated0_MP_12.5,0.32173913043478264
MM_cleanml015_change_label_mutated0_MP_25.0,0.15687393040501996
MM_cleanml015_change_label_mutated0_MP_3.12,0.5338491295938105
MM_cleanml015_change_label_mutated0_MP_50.0,0.06724204560092749
MM_cleanml015_change_label_mutated0_MP_6.25,0.4526748971193416
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.0001,0.3920829406220547
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00055,0.6488169364881693
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00078,0.5809414466130884
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00084,0.6514745308310993
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00086,0.6223337515683814
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00087,0.6455399061032863
MM_cleanml015_change_learning_rate_mutated0_MP_False_0.00089,0.6359393232205367
MM_cleanml015_change_loss_function_mutated0_MP_binary_crossentropy,0.5829439252336449
MM_cleanml015_change_loss_function_mutated0_MP_categorical_crossentropy,0.04912490055688147
MM_cleanml015_change_loss_function_mutated0_MP_categorical_hinge,0.3284193284193285
MM_cleanml015_change_loss_function_mutated0_MP_hinge,0.3189726594863297
MM_cleanml015_change_loss_function_mutated0_MP_huber_loss,0.5936073059360731
MM_cleanml015_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.1796066252587992
MM_cleanml015_change_loss_function_mutated0_MP_logcosh,0.5641592920353982
MM_cleanml015_change_loss_function_mutated0_MP_mean_absolute_error,0.3260320134793598
MM_cleanml015_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.049420926517571885
MM_cleanml015_change_loss_function_mutated0_MP_mean_squared_error,0.5682574916759158
MM_cleanml015_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.42287029930928627
MM_cleanml015_change_loss_function_mutated0_MP_poisson,0.534324942791762
MM_cleanml015_change_loss_function_mutated0_MP_squared_hinge,0.12140266021765417
MM_cleanml015_change_optimisation_function_mutated0_MP_adadelta,0.20223787815996683
MM_cleanml015_change_optimisation_function_mutated0_MP_adagrad,0.27595818815331014
MM_cleanml015_change_optimisation_function_mutated0_MP_adamax,0.5286396181384247
MM_cleanml015_change_optimisation_function_mutated0_MP_nadam,0.6166471277842906
MM_cleanml015_change_optimisation_function_mutated0_MP_rmsprop,0.5299539170506913
MM_cleanml015_change_optimisation_function_mutated0_MP_sgd,0.3476430976430977
MM_cleanml015_change_weights_initialisation_mutated0_MP_constant_1,0.17822290703646637
MM_cleanml015_change_weights_initialisation_mutated0_MP_constant_2,0.6026894865525672
