,FM_deeplocalize026_faulty
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.5152 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.3069 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_uniform_1,1.0000 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.5728 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_ones_1,0.0000 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_ones_3,0.6567 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1835 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_orthogonal_3,0.5570 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_normal_1,0.5468 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_normal_3,0.2803 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_uniform_1,0.5665 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_random_uniform_3,0.2195 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7422 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.4512 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.6292 (reliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.4536 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_zeros_1,0.3627 (unreliable)
MM_deeplocalize026_change_weights_initialisation_mutated0_MP_zeros_3,0.0000 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_12.38,0.0000 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_18.57,0.2384 (reliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_21.66,0.7420 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_24.75,0.7635 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_49.5,0.5270 (unreliable)
MM_deeplocalize026_delete_training_data_mutated0_MP_99,0.0000 (reliable)
MM_deeplocalize026_disable_batching_mutated0_MP,0.0000 (reliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_100,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_12.5,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_15.62,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_18.75,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_25.0,1.0000 (unreliable)
MM_deeplocalize026_make_output_classes_overlap_mutated0_MP_50.0,1.0000 (unreliable)
MM_deeplocalize026_remove_activation_function_mutated0_MP_2,0.0000 (reliable)
MM_deeplocalize026_remove_activation_function_mutated0_MP_3,0.0000 (reliable)
MM_deeplocalize026_remove_bias_mutated0_MP_1,0.4709 (reliable)
MM_deeplocalize026_remove_bias_mutated0_MP_3,0.1749 (reliable)
MM_deeplocalize026_remove_validation_set_mutated0_MP,0.6923 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_100,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_12.5,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_18.75,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_21.88,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_25.0,0.0000 (reliable)
MM_deeplocalize026_unbalance_train_data_mutated0_MP_50.0,0.0000 (reliable)
