,FM_deeplocalize034_faulty
MM_deeplocalize034_change_activation_function_mutated0_MP_exponential_3,0.6667 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_exponential_4,0.7015 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_exponential_6,0.7285 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_exponential_9,0.6944 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_hard_sigmoid_1,0.5714 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_hard_sigmoid_3,0.4615 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_hard_sigmoid_4,0.6364 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_hard_sigmoid_6,0.7548 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_hard_sigmoid_9,0.7500 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_linear_1,0.7034 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_linear_3,0.6027 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_linear_4,0.6375 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_linear_6,0.6646 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_linear_9,0.6000 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_relu_1,0.6822 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_relu_3,0.7143 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_relu_4,0.7345 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_relu_6,0.7500 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_selu_1,0.7687 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_selu_3,0.6528 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_selu_4,0.7286 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_selu_6,0.6500 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_selu_9,0.3897 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_sigmoid_1,0.5108 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_sigmoid_3,0.4213 (reliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_sigmoid_4,0.6561 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_sigmoid_6,0.6818 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_sigmoid_9,0.7143 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softmax_1,0.5801 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softmax_3,0.6268 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softmax_4,0.5973 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softmax_6,0.6515 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softmax_9,0.7344 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softplus_1,0.5943 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softplus_3,0.5933 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softplus_4,0.7251 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softplus_6,0.7261 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softplus_9,0.7405 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softsign_1,0.7398 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softsign_3,0.7000 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softsign_4,0.6791 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softsign_6,0.6744 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_softsign_9,0.2647 (reliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_tanh_1,0.7248 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_tanh_3,0.6944 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_tanh_4,0.7909 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_tanh_6,0.6889 (unreliable)
MM_deeplocalize034_change_activation_function_mutated0_MP_tanh_9,0.3800 (unreliable)
MM_deeplocalize034_change_batch_size_mutated0_MP_100_100,0.7111 (unreliable)
MM_deeplocalize034_change_batch_size_mutated0_MP_13_13,0.6831 (unreliable)
MM_deeplocalize034_change_batch_size_mutated0_MP_200_200,0.7586 (unreliable)
MM_deeplocalize034_change_batch_size_mutated0_MP_25_25,0.6934 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_1,0.4410 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_10,0.7310 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_15,0.7254 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_18,0.7246 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_19,0.7353 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_6,0.6949 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_8,0.7229 (unreliable)
MM_deeplocalize034_change_epochs_mutated0_MP_9,0.7000 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_100,0.2759 (reliable)
MM_deeplocalize034_change_label_mutated0_MP_12.5,0.5723 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_15.62,0.6736 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_18.75,0.6457 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_25.0,0.6391 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_31.25,0.4792 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_34.38,0.5307 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_37.5,0.4323 (reliable)
MM_deeplocalize034_change_label_mutated0_MP_50.0,0.3750 (reliable)
MM_deeplocalize034_change_label_mutated0_MP_6.25,0.6788 (unreliable)
MM_deeplocalize034_change_label_mutated0_MP_9.38,0.6957 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.1,0.6575 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.213,0.7974 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.227,0.7421 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.231,0.7368 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.233,0.7391 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.234,0.7863 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.241,0.7746 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.269,0.7422 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.325,0.8226 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.55,0.6923 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.775,0.7190 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.887,0.7984 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.915,0.8031 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.916,0.7788 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.917,0.6929 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.919,0.7442 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.922,0.6794 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.929,0.7626 (unreliable)
MM_deeplocalize034_change_learning_rate_mutated0_MP_False_0.944,0.7023 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_binary_crossentropy,0.7522 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_categorical_hinge,0.5042 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_hinge,0.6471 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_huber_loss,0.7643 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.7419 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_logcosh,0.6985 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_mean_absolute_error,0.5142 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.4295 (reliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_mean_squared_error,0.7143 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.7795 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_poisson,0.7398 (unreliable)
MM_deeplocalize034_change_loss_function_mutated0_MP_squared_hinge,0.6821 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_adagrad,0.4875 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_adam,0.7203 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_adamax,0.7768 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_nadam,0.6267 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_rmsprop,0.6640 (unreliable)
MM_deeplocalize034_change_optimisation_function_mutated0_MP_sgd,0.5302 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_constant_1,0.3091 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_constant_3,0.4116 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_constant_4,0.4139 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_constant_6,0.3091 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_constant_9,0.7206 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.7600 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.7440 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_normal_4,0.7015 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_normal_6,0.7213 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.7788 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.7000 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.6929 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_uniform_4,0.6642 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_uniform_6,0.6993 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.7287 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_normal_1,0.6643 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_normal_3,0.6889 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_normal_4,0.7319 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_normal_6,0.6822 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_normal_9,0.6846 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_uniform_1,0.6433 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_uniform_3,0.6870 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_uniform_4,0.6935 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_uniform_6,0.6985 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_he_uniform_9,0.7114 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.7348 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.6434 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_normal_4,0.7155 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_normal_6,0.7385 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.7121 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.7521 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.7143 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_uniform_4,0.6434 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_uniform_6,0.7083 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.6947 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_ones_1,0.5495 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_ones_3,0.5373 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_ones_4,0.6051 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_ones_6,0.5567 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_ones_9,0.7063 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_orthogonal_1,0.6641 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_orthogonal_3,0.7000 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_orthogonal_4,0.6899 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_orthogonal_6,0.7073 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_orthogonal_9,0.6815 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_normal_1,0.7385 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_normal_3,0.7209 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_normal_4,0.7090 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_normal_6,0.7381 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_normal_9,0.7000 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_uniform_1,0.6992 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_uniform_3,0.6738 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_uniform_4,0.7623 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_uniform_6,0.7518 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_random_uniform_9,0.6612 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.7080 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.6761 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_truncated_normal_4,0.7442 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_truncated_normal_6,0.7305 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.7302 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.7350 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.7273 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_variance_scaling_4,0.6667 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_variance_scaling_6,0.7570 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.7565 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_zeros_1,0.4239 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_zeros_3,0.4625 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_zeros_4,0.3091 (reliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_zeros_6,0.4399 (unreliable)
MM_deeplocalize034_change_weights_initialisation_mutated0_MP_zeros_9,0.7280 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_12.38,0.6730 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_24.75,0.6337 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_37.12,0.6946 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_43.31,0.6667 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_46.41,0.6727 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_49.5,0.6495 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_6.19,0.6418 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_9.29,0.6062 (unreliable)
MM_deeplocalize034_delete_training_data_mutated0_MP_99,0.3792 (reliable)
MM_deeplocalize034_disable_batching_mutated0_MP,0.4870 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_100,0.2815 (reliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_12.5,0.6486 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_25.0,0.7143 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_3.12,0.6731 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_37.5,0.6069 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_40.62,0.5503 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_43.75,0.5072 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_50.0,0.5150 (unreliable)
MM_deeplocalize034_make_output_classes_overlap_mutated0_MP_6.25,0.6727 (unreliable)
MM_deeplocalize034_remove_activation_function_mutated0_MP_1,0.6797 (unreliable)
MM_deeplocalize034_remove_activation_function_mutated0_MP_3,0.6901 (unreliable)
MM_deeplocalize034_remove_activation_function_mutated0_MP_4,0.6741 (unreliable)
MM_deeplocalize034_remove_activation_function_mutated0_MP_6,0.6923 (unreliable)
MM_deeplocalize034_remove_activation_function_mutated0_MP_9,0.5522 (unreliable)
MM_deeplocalize034_remove_bias_mutated0_MP_1,0.6838 (unreliable)
MM_deeplocalize034_remove_bias_mutated0_MP_3,0.7319 (unreliable)
MM_deeplocalize034_remove_bias_mutated0_MP_4,0.7500 (unreliable)
MM_deeplocalize034_remove_bias_mutated0_MP_6,0.7385 (unreliable)
MM_deeplocalize034_remove_bias_mutated0_MP_9,0.6312 (unreliable)
MM_deeplocalize034_remove_validation_set_mutated0_MP,0.7407 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_100,0.3091 (reliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_12.5,0.6647 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_25.0,0.6691 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_3.12,0.6067 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_37.5,0.6222 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_40.62,0.6879 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_43.75,0.5535 (unreliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_50.0,0.5761 (reliable)
MM_deeplocalize034_unbalance_train_data_mutated0_MP_6.25,0.7197 (unreliable)
