,FM_defect4ml051_faulty
MM_defect4ml051_change_activation_function_mutated0_MP_selu_3,0.3737 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_5,0.3437 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_8,0.3954 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_selu_9,0.3514 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_1,0.3618 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_11,0.3596 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_3,0.2254 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_5,0.0869 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_8,0.2623 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_sigmoid_9,0.1611 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_1,0.3830 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_11,0.3947 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_3,0.1926 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_5,0.0164 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_8,0.0114 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softmax_9,0.0105 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_1,0.3766 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_3,0.3892 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_5,0.3547 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_8,0.3585 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softplus_9,0.3857 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_1,0.3651 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_3,0.2599 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_5,0.1402 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_8,0.2941 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_softsign_9,0.1933 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_1,0.3226 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_3,0.1698 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_5,0.0176 (unreliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_8,0.1838 (reliable)
MM_defect4ml051_change_activation_function_mutated0_MP_tanh_9,0.1202 (reliable)
MM_defect4ml051_change_batch_size_mutated0_MP_128_128,0.3864 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_16_16,0.3461 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_64_64,0.3966 (unreliable)
MM_defect4ml051_change_batch_size_mutated0_MP_8_8,0.2289 (reliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.125_0.125_10,0.3961 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.25_0.25_10,0.3893 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.75_0.75_10,0.3775 (unreliable)
MM_defect4ml051_change_dropout_rate_mutated0_MP_0.9_0.9_10,0.0154 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_1,0.1465 (reliable)
MM_defect4ml051_change_epochs_mutated0_MP_10,0.3123 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_11,0.3071 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_12,0.3695 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_14,0.3230 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_15,0.3245 (unreliable)
MM_defect4ml051_change_epochs_mutated0_MP_20,0.3505 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_100,0.0404 (reliable)
MM_defect4ml051_change_label_mutated0_MP_12.5,0.3535 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_25.0,0.3631 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_3.12,0.3807 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_50.0,0.3711 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_53.12,0.3247 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_56.25,0.3812 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_6.25,0.3214 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_62.5,0.3467 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_75.0,0.3234 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_78.12,0.3740 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_81.25,0.3466 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_87.5,0.3459 (unreliable)
MM_defect4ml051_change_label_mutated0_MP_90.62,0.0419 (reliable)
MM_defect4ml051_change_label_mutated0_MP_93.75,0.0399 (reliable)
MM_defect4ml051_change_learning_rate_mutated0_MP_False_0.0001,0.3927 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_binary_crossentropy,0.4390 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_categorical_hinge,0.0111 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_hinge,0.0111 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_huber_loss,0.0256 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.3942 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_logcosh,0.0131 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_absolute_error,0.0109 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.0109 (reliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_squared_error,0.0206 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.0160 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_poisson,0.3745 (unreliable)
MM_defect4ml051_change_loss_function_mutated0_MP_squared_hinge,0.0130 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adadelta,0.0812 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adagrad,0.2816 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_adamax,0.3912 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_nadam,0.3792 (unreliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_rmsprop,0.0926 (reliable)
MM_defect4ml051_change_optimisation_function_mutated0_MP_sgd,0.3810 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_11,0.4590 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_5,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_constant_9,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.3450 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_11,0.3606 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_3,0.3507 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_5,0.3528 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_8,0.3642 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_normal_9,0.3656 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.3770 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_11,0.4069 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_3,0.3754 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_5,0.3812 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_8,0.4048 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_glorot_uniform_9,0.3461 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_1,0.0185 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_11,0.3667 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_3,0.3755 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_5,0.3494 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_8,0.3551 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_normal_9,0.3566 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_1,0.0119 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_11,0.3679 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_3,0.4105 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_5,0.3531 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_8,0.0507 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_he_uniform_9,0.3571 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.0149 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_11,0.4161 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_3,0.3741 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_5,0.3790 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_8,0.3431 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_normal_9,0.3646 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.0313 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_11,0.3815 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_3,0.3446 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_5,0.4051 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_8,0.0449 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_lecun_uniform_9,0.3937 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_11,0.3864 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_5,0.0438 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_ones_9,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_1,0.3750 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_11,0.3726 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_3,0.3392 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_5,0.3901 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_8,0.3567 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_orthogonal_9,0.3894 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_1,0.3731 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_11,0.3640 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_3,0.3914 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_5,0.3328 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_8,0.3839 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_normal_9,0.3592 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_1,0.3389 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_11,0.3731 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_3,0.3783 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_5,0.3804 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_8,0.3924 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_random_uniform_9,0.4027 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.3926 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_11,0.4018 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_3,0.3479 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_5,0.3293 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_8,0.3828 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_truncated_normal_9,0.3150 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.0121 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_11,0.3910 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_3,0.4082 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_5,0.3863 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_8,0.3166 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_variance_scaling_9,0.3684 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_1,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_11,0.4026 (unreliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_3,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_5,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_8,0.0105 (reliable)
MM_defect4ml051_change_weights_initialisation_mutated0_MP_zeros_9,0.0105 (reliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_100,0.4029 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_12.5,0.3771 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_25.0,0.4036 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_3.12,0.3391 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_50.0,0.3673 (unreliable)
MM_defect4ml051_make_output_classes_overlap_mutated0_MP_6.25,0.3558 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_1,0.2681 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_3,0.2918 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_5,0.3814 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_8,0.3015 (unreliable)
MM_defect4ml051_remove_activation_function_mutated0_MP_9,0.3748 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_1,0.3547 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_11,0.4030 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_3,0.3723 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_5,0.3626 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_8,0.3740 (unreliable)
MM_defect4ml051_remove_bias_mutated0_MP_9,0.4295 (unreliable)
MM_defect4ml051_remove_validation_set_mutated0_MP,0.4062 (unreliable)
