,FM_defect4ml048_faulty
MM_defect4ml048_original0_GF_0.01_1,0.5594 (reliable)
MM_defect4ml048_original0_LA_0.01_1,0.4392 (reliable)
MM_defect4ml048_original0_LD_0.01_1,0.5181 (reliable)
MM_defect4ml048_original0_LR_0.01_1,0.4098 (reliable)
MM_defect4ml048_original0_NAI_0.01_1,0.5663 (reliable)
MM_defect4ml048_original0_NEB_0.01_1,0.5717 (reliable)
MM_defect4ml048_original0_NS_0.01_1,0.5620 (reliable)
MM_defect4ml048_original0_WS_0.01_1,0.5334 (reliable)
MM_defect4ml048_original1_GF_0.01_1,0.5899 (reliable)
MM_defect4ml048_original1_LA_0.01_1,0.5074 (reliable)
MM_defect4ml048_original1_LD_0.01_1,0.5354 (reliable)
MM_defect4ml048_original1_LR_0.01_1,0.3896 (reliable)
MM_defect4ml048_original1_NAI_0.01_1,0.5845 (reliable)
MM_defect4ml048_original1_NEB_0.01_1,0.5825 (reliable)
MM_defect4ml048_original1_NS_0.01_1,0.5594 (reliable)
MM_defect4ml048_original1_WS_0.01_1,0.5683 (reliable)
MM_defect4ml048_original2_GF_0.01_1,0.5867 (reliable)
MM_defect4ml048_original2_LA_0.01_1,0.4811 (reliable)
MM_defect4ml048_original2_LD_0.01_1,0.5154 (reliable)
MM_defect4ml048_original2_LR_0.01_1,0.4232 (reliable)
MM_defect4ml048_original2_NAI_0.01_1,0.5904 (reliable)
MM_defect4ml048_original2_NEB_0.01_1,0.5501 (reliable)
MM_defect4ml048_original2_NS_0.01_1,0.5891 (reliable)
MM_defect4ml048_original2_WS_0.01_1,0.5745 (reliable)
MM_defect4ml048_original3_GF_0.01_1,0.5950 (reliable)
MM_defect4ml048_original3_LA_0.01_1,0.5356 (reliable)
MM_defect4ml048_original3_LD_0.01_1,0.5318 (reliable)
MM_defect4ml048_original3_LR_0.01_1,0.4305 (reliable)
MM_defect4ml048_original3_NAI_0.01_1,0.5261 (reliable)
MM_defect4ml048_original3_NEB_0.01_1,0.5278 (reliable)
MM_defect4ml048_original3_NS_0.01_1,0.5796 (reliable)
MM_defect4ml048_original3_WS_0.01_1,0.5694 (reliable)
MM_defect4ml048_original4_GF_0.01_1,0.5796 (reliable)
MM_defect4ml048_original4_LA_0.01_1,0.3548 (reliable)
MM_defect4ml048_original4_LD_0.01_1,0.5262 (reliable)
MM_defect4ml048_original4_LR_0.01_1,0.4322 (reliable)
MM_defect4ml048_original4_NAI_0.01_1,0.5725 (reliable)
MM_defect4ml048_original4_NEB_0.01_1,0.5172 (reliable)
MM_defect4ml048_original4_NS_0.01_1,0.5893 (reliable)
MM_defect4ml048_original4_WS_0.01_1,0.5796 (reliable)
