,FM_defect4ml051_faulty
MM_defect4ml051_original0_GF_0.01_1,0.1965 (reliable)
MM_defect4ml051_original0_LA_0.01_1,0.0198 (unreliable)
MM_defect4ml051_original0_LD_0.01_1,0.1851 (reliable)
MM_defect4ml051_original0_LR_0.01_1,0.1851 (reliable)
MM_defect4ml051_original0_NAI_0.01_1,0.0279 (unreliable)
MM_defect4ml051_original0_NEB_0.01_1,0.2156 (reliable)
MM_defect4ml051_original0_NS_0.01_1,0.2587 (reliable)
MM_defect4ml051_original0_WS_0.01_1,0.1028 (reliable)
MM_defect4ml051_original1_GF_0.01_1,0.1745 (reliable)
MM_defect4ml051_original1_LA_0.01_1,0.1667 (reliable)
MM_defect4ml051_original1_LD_0.01_1,0.1643 (reliable)
MM_defect4ml051_original1_LR_0.01_1,0.1643 (reliable)
MM_defect4ml051_original1_NAI_0.01_1,0.0443 (reliable)
MM_defect4ml051_original1_NEB_0.01_1,0.0529 (reliable)
MM_defect4ml051_original1_NS_0.01_1,0.2000 (reliable)
MM_defect4ml051_original1_WS_0.01_1,0.1363 (reliable)
MM_defect4ml051_original2_GF_0.01_1,0.2014 (reliable)
MM_defect4ml051_original2_LA_0.01_1,0.1911 (reliable)
MM_defect4ml051_original2_LD_0.01_1,0.1848 (reliable)
MM_defect4ml051_original2_LR_0.01_1,0.1848 (reliable)
MM_defect4ml051_original2_NAI_0.01_1,0.0335 (reliable)
MM_defect4ml051_original2_NEB_0.01_1,0.1826 (reliable)
MM_defect4ml051_original2_NS_0.01_1,0.2063 (reliable)
MM_defect4ml051_original2_WS_0.01_1,0.0987 (reliable)
MM_defect4ml051_original3_GF_0.01_1,0.2425 (reliable)
MM_defect4ml051_original3_LA_0.01_1,0.0355 (unreliable)
MM_defect4ml051_original3_LD_0.01_1,0.2103 (reliable)
MM_defect4ml051_original3_LR_0.01_1,0.2103 (reliable)
MM_defect4ml051_original3_NAI_0.01_1,0.0470 (reliable)
MM_defect4ml051_original3_NEB_0.01_1,0.1183 (reliable)
MM_defect4ml051_original3_NS_0.01_1,0.2154 (reliable)
MM_defect4ml051_original3_WS_0.01_1,0.1030 (reliable)
MM_defect4ml051_original4_GF_0.01_1,0.2151 (reliable)
MM_defect4ml051_original4_LA_0.01_1,0.0402 (reliable)
MM_defect4ml051_original4_LD_0.01_1,0.1903 (reliable)
MM_defect4ml051_original4_LR_0.01_1,0.1903 (reliable)
MM_defect4ml051_original4_NAI_0.01_1,0.0441 (reliable)
MM_defect4ml051_original4_NEB_0.01_1,0.2177 (reliable)
MM_defect4ml051_original4_NS_0.01_1,0.2082 (reliable)
MM_defect4ml051_original4_WS_0.01_1,0.0626 (reliable)
