,FM_cleanml008_faulty
MM_cleanml008_original0_GF_0.01_1,0.4525 (reliable)
MM_cleanml008_original0_LA_0.01_1,0.4189 (reliable)
MM_cleanml008_original0_NAI_0.01_1,0.4587 (reliable)
MM_cleanml008_original0_NEB_0.01_1,0.4622 (reliable)
MM_cleanml008_original0_NS_0.01_1,0.4625 (reliable)
MM_cleanml008_original0_WS_0.01_1,0.4851 (reliable)
MM_cleanml008_original1_GF_0.01_1,0.4968 (reliable)
MM_cleanml008_original1_LA_0.01_1,0.4241 (reliable)
MM_cleanml008_original1_NAI_0.01_1,0.4893 (reliable)
MM_cleanml008_original1_NEB_0.01_1,0.5225 (reliable)
MM_cleanml008_original1_NS_0.01_1,0.4851 (reliable)
MM_cleanml008_original1_WS_0.01_1,0.4930 (reliable)
MM_cleanml008_original2_GF_0.01_1,0.4071 (reliable)
MM_cleanml008_original2_LA_0.01_1,0.4031 (reliable)
MM_cleanml008_original2_NAI_0.01_1,0.4058 (reliable)
MM_cleanml008_original2_NEB_0.01_1,0.3951 (reliable)
MM_cleanml008_original2_NS_0.01_1,0.4172 (reliable)
MM_cleanml008_original2_WS_0.01_1,0.4062 (reliable)
MM_cleanml008_original3_GF_0.01_1,0.4324 (reliable)
MM_cleanml008_original3_LA_0.01_1,0.4171 (reliable)
MM_cleanml008_original3_NAI_0.01_1,0.4734 (reliable)
MM_cleanml008_original3_NEB_0.01_1,0.4823 (reliable)
MM_cleanml008_original3_NS_0.01_1,0.4578 (reliable)
MM_cleanml008_original3_WS_0.01_1,0.4590 (reliable)
MM_cleanml008_original4_GF_0.01_1,0.4518 (reliable)
MM_cleanml008_original4_LA_0.01_1,0.3663 (reliable)
MM_cleanml008_original4_NAI_0.01_1,0.4893 (reliable)
MM_cleanml008_original4_NEB_0.01_1,0.4708 (reliable)
MM_cleanml008_original4_NS_0.01_1,0.4726 (reliable)
MM_cleanml008_original4_WS_0.01_1,0.4619 (reliable)
