,FM_deepfd048_faulty
MM_deepfd048_add_noise_mutated0_MP_100,0.8590 (unreliable)
MM_deepfd048_add_noise_mutated0_MP_53.12,0.9145 (unreliable)
MM_deepfd048_add_noise_mutated0_MP_56.25,0.9348 (reliable)
MM_deepfd048_add_noise_mutated0_MP_62.5,0.9417 (unreliable)
MM_deepfd048_add_noise_mutated0_MP_75.0,0.9337 (reliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_1,0.9216 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_3,0.9199 (reliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_5,0.8582 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_l2_1,0.9279 (reliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_l2_3,0.9112 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l1_l2_5,0.8658 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l2_1,0.8945 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l2_3,0.9414 (unreliable)
MM_deepfd048_add_weights_regularisation_mutated0_MP_l2_5,0.8693 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_1,0.9102 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_2,0.8682 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_3,0.9488 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_4,0.9028 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_5,0.8892 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_elu_6,0.8821 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_exponential_2,0.8102 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_exponential_4,0.9237 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_exponential_6,0.8848 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_1,0.9176 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_2,0.9097 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_3,0.9138 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_4,0.9051 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_5,0.6863 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_hard_sigmoid_6,0.9515 (reliable)
MM_deepfd048_change_activation_function_mutated0_MP_linear_2,0.8559 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_linear_4,0.9363 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_linear_6,0.8461 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_relu_1,0.8731 (unreliable)
MM_deepfd048_change_activation_function_mutated0_MP_relu_2,0.9102 (unreliable)
