,FM_cleanml001_faulty
MM_cleanml012_add_noise_mutated0_MP_100,0.1135 (reliable)
MM_cleanml012_add_noise_mutated0_MP_12.5,0.3583 (reliable)
MM_cleanml012_add_noise_mutated0_MP_15.62,0.3593 (reliable)
MM_cleanml012_add_noise_mutated0_MP_18.75,0.3825 (reliable)
MM_cleanml012_add_noise_mutated0_MP_21.88,0.3219 (reliable)
MM_cleanml012_add_noise_mutated0_MP_25.0,0.2868 (reliable)
MM_cleanml012_add_noise_mutated0_MP_50.0,0.1310 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_1,0.1026 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_2,0.2938 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_l2_1,0.0992 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l1_l2_2,0.2445 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l2_1,0.2824 (reliable)
MM_cleanml012_add_weights_regularisation_mutated0_MP_l2_2,0.5409 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_elu_1,0.3394 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_elu_2,0.3828 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_exponential_1,0.2817 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2076 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_hard_sigmoid_2,0.4954 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_linear_1,0.0880 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_linear_2,0.3337 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_relu_1,0.3819 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_relu_2,0.3648 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_selu_1,0.3863 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_selu_2,0.3904 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_sigmoid_1,0.2563 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_sigmoid_2,0.3895 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softmax_1,0.1948 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softmax_2,0.0323 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softplus_1,0.3614 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softplus_2,0.3608 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softsign_1,0.3454 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_softsign_2,0.1998 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_tanh_1,0.3162 (reliable)
MM_cleanml012_change_activation_function_mutated0_MP_tanh_2,0.2523 (reliable)
MM_cleanml012_change_batch_size_mutated0_MP_100_100,0.2486 (reliable)
MM_cleanml012_change_batch_size_mutated0_MP_400_400,0.4661 (reliable)
MM_cleanml012_change_batch_size_mutated0_MP_50_50,0.2062 (reliable)
