,FM_deepfd016_faulty
MM_deepfd016_GF_0.01_1,0.5
MM_deepfd016_GF_0.1_1,0.8888888888888888
MM_deepfd016_GF_0.2_1,0.5000000000000001
MM_deepfd016_GF_0.6_1,0.5
MM_deepfd016_GF_1.0_1,0.7647058823529412
MM_deepfd016_LA_0.01_1,0.0
MM_deepfd016_NEB_0.01_1,0.45454545454545453
MM_deepfd016_NEB_0.1_1,0.5555555555555556
MM_deepfd016_NEB_0.2_1,1.0
MM_deepfd016_NS_0.01_1,0.7777777777777778
MM_deepfd016_NS_0.1_1,0.7777777777777778
MM_deepfd016_NS_0.2_1,0.8
MM_deepfd016_NS_0.6_1,0.8571428571428572
MM_deepfd016_WS_0.01_1,0.6666666666666667
MM_deepfd016_WS_0.1_1,1.0
MM_deepfd016_WS_0.2_1,0.7999999999999999
