,FM_deeplocalize027_faulty
MM_deeplocalize027_original0_GF_0.01_1,0.9251 (reliable)
MM_deeplocalize027_original0_LA_0.01_1,0.8482 (reliable)
MM_deeplocalize027_original0_LD_0.01_1,0.9103 (reliable)
MM_deeplocalize027_original0_LR_0.01_1,0.9103 (reliable)
MM_deeplocalize027_original0_NAI_0.01_1,0.8302 (reliable)
MM_deeplocalize027_original0_NEB_0.01_1,0.9304 (reliable)
MM_deeplocalize027_original0_NS_0.01_1,0.8015 (reliable)
MM_deeplocalize027_original0_WS_0.01_1,0.9293 (reliable)
MM_deeplocalize027_original1_GF_0.01_1,0.9233 (reliable)
MM_deeplocalize027_original1_LA_0.01_1,0.9824 (reliable)
MM_deeplocalize027_original1_LD_0.01_1,0.9496 (reliable)
MM_deeplocalize027_original1_LR_0.01_1,0.9496 (reliable)
MM_deeplocalize027_original1_NAI_0.01_1,0.9453 (reliable)
MM_deeplocalize027_original1_NEB_0.01_1,0.9545 (reliable)
MM_deeplocalize027_original1_NS_0.01_1,0.9183 (reliable)
MM_deeplocalize027_original1_WS_0.01_1,0.9346 (reliable)
MM_deeplocalize027_original2_GF_0.01_1,0.8220 (reliable)
MM_deeplocalize027_original2_LA_0.01_1,0.8735 (reliable)
MM_deeplocalize027_original2_LD_0.01_1,0.7789 (reliable)
MM_deeplocalize027_original2_LR_0.01_1,0.7789 (reliable)
MM_deeplocalize027_original2_NAI_0.01_1,0.8409 (reliable)
MM_deeplocalize027_original2_NEB_0.01_1,0.7968 (reliable)
MM_deeplocalize027_original2_NS_0.01_1,0.7903 (reliable)
MM_deeplocalize027_original2_WS_0.01_1,0.7395 (reliable)
MM_deeplocalize027_original3_GF_0.01_1,0.9050 (reliable)
MM_deeplocalize027_original3_LA_0.01_1,0.9312 (reliable)
MM_deeplocalize027_original3_LD_0.01_1,0.9314 (reliable)
MM_deeplocalize027_original3_LR_0.01_1,0.9314 (reliable)
MM_deeplocalize027_original3_NAI_0.01_1,0.9362 (reliable)
MM_deeplocalize027_original3_NEB_0.01_1,0.8696 (reliable)
MM_deeplocalize027_original3_NS_0.01_1,0.9437 (reliable)
MM_deeplocalize027_original3_WS_0.01_1,0.9490 (reliable)
MM_deeplocalize027_original4_GF_0.01_1,0.7701 (reliable)
MM_deeplocalize027_original4_LA_0.01_1,0.7765 (reliable)
MM_deeplocalize027_original4_LD_0.01_1,0.7765 (reliable)
MM_deeplocalize027_original4_LR_0.01_1,0.7765 (reliable)
MM_deeplocalize027_original4_NAI_0.01_1,0.7946 (reliable)
MM_deeplocalize027_original4_NEB_0.01_1,0.8217 (reliable)
MM_deeplocalize027_original4_NS_0.01_1,0.8398 (reliable)
MM_deeplocalize027_original4_WS_0.01_1,0.7422 (reliable)
