,FM_defect4ml095_faulty
MM_defect4ml095_GF_0.01_1,1.0000 (unreliable)
MM_defect4ml095_GF_0.1_1,0.4667 (unreliable)
MM_defect4ml095_GF_0.2_1,0.5600 (unreliable)
MM_defect4ml095_GF_0.6_1,0.4286 (unreliable)
MM_defect4ml095_GF_1.0_1,0.3137 (unreliable)
MM_defect4ml095_LA_0.01_1,0.2500 (unreliable)
MM_defect4ml095_NAI_0.01_1,0.4762 (unreliable)
MM_defect4ml095_NAI_0.1_1,0.5909 (unreliable)
MM_defect4ml095_NEB_0.01_1,0.4167 (unreliable)
MM_defect4ml095_NEB_0.1_1,0.4000 (unreliable)
MM_defect4ml095_NEB_0.2_1,0.4118 (unreliable)
MM_defect4ml095_NS_0.01_1,0.2727 (unreliable)
MM_defect4ml095_NS_0.1_1,0.4000 (unreliable)
MM_defect4ml095_WS_0.01_1,0.5833 (unreliable)
MM_defect4ml095_WS_0.1_1,0.4444 (unreliable)
MM_defect4ml095_WS_0.2_1,0.4444 (unreliable)
