,FM_deeplocalize021_faulty
MM_deeplocalize021_original0_GF_0.01_1,0.6111 (reliable)
MM_deeplocalize021_original0_LD_0.01_1,0.6308 (reliable)
MM_deeplocalize021_original0_LR_0.01_1,0.4386 (reliable)
MM_deeplocalize021_original0_NAI_0.01_1,0.8235 (reliable)
MM_deeplocalize021_original0_NEB_0.01_1,0.6308 (reliable)
MM_deeplocalize021_original0_NS_0.01_1,0.5846 (reliable)
MM_deeplocalize021_original0_WS_0.01_1,0.5781 (reliable)
MM_deeplocalize021_original1_GF_0.01_1,0.5634 (reliable)
MM_deeplocalize021_original1_LA_0.01_1,0.5493 (reliable)
MM_deeplocalize021_original1_LD_0.01_1,0.5429 (reliable)
MM_deeplocalize021_original1_LR_0.01_1,0.6250 (reliable)
MM_deeplocalize021_original1_NAI_0.01_1,0.5735 (reliable)
MM_deeplocalize021_original1_NEB_0.01_1,0.5479 (reliable)
MM_deeplocalize021_original1_NS_0.01_1,0.5362 (reliable)
MM_deeplocalize021_original1_WS_0.01_1,0.5429 (reliable)
MM_deeplocalize021_original2_GF_0.01_1,0.4528 (reliable)
MM_deeplocalize021_original2_LD_0.01_1,0.5185 (reliable)
MM_deeplocalize021_original2_LR_0.01_1,0.7949 (reliable)
MM_deeplocalize021_original2_NAI_0.01_1,0.6465 (reliable)
MM_deeplocalize021_original2_NEB_0.01_1,0.5185 (reliable)
MM_deeplocalize021_original2_NS_0.01_1,0.4762 (reliable)
MM_deeplocalize021_original2_WS_0.01_1,0.5932 (reliable)
MM_deeplocalize021_original3_GF_0.01_1,0.4811 (reliable)
MM_deeplocalize021_original3_LA_0.01_1,0.4433 (reliable)
MM_deeplocalize021_original3_LD_0.01_1,0.4455 (reliable)
MM_deeplocalize021_original3_LR_0.01_1,0.4522 (reliable)
MM_deeplocalize021_original3_NAI_0.01_1,0.4717 (reliable)
MM_deeplocalize021_original3_NEB_0.01_1,0.4211 (reliable)
MM_deeplocalize021_original3_NS_0.01_1,0.4717 (reliable)
MM_deeplocalize021_original3_WS_0.01_1,0.4400 (reliable)
MM_deeplocalize021_original4_GF_0.01_1,0.6613 (reliable)
MM_deeplocalize021_original4_LA_0.01_1,0.6301 (reliable)
MM_deeplocalize021_original4_LD_0.01_1,0.6875 (reliable)
MM_deeplocalize021_original4_LR_0.01_1,0.6522 (reliable)
MM_deeplocalize021_original4_NAI_0.01_1,0.7551 (reliable)
MM_deeplocalize021_original4_NEB_0.01_1,0.7051 (reliable)
MM_deeplocalize021_original4_NS_0.01_1,0.6765 (reliable)
MM_deeplocalize021_original4_WS_0.01_1,0.6719 (reliable)
