,FM_defect4ml054_faulty
MM_defect4ml054_add_noise_mutated0_MP_100,0.6623 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_1,0.6928 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_2,0.6350 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_6,0.2449 (unreliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_7,0.6974 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_l2_1,0.7708 (unreliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_l2_2,0.6391 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_l2_6,0.2216 (unreliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l1_l2_7,0.6816 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l2_1,0.7685 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l2_2,0.6735 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l2_6,0.7891 (reliable)
MM_defect4ml054_add_weights_regularisation_mutated0_MP_l2_7,0.6899 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_elu_1,0.7918 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_elu_2,0.7367 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_elu_6,0.7952 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_elu_7,0.2064 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_exponential_1,0.4089 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_exponential_2,0.2238 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_exponential_6,0.5906 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_exponential_7,0.6300 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_hard_sigmoid_1,0.2195 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_hard_sigmoid_2,0.2116 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_hard_sigmoid_6,0.2174 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_hard_sigmoid_7,0.4273 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_linear_1,0.7747 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_linear_2,0.7910 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_linear_6,0.7567 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_linear_7,0.2055 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_relu_1,0.7480 (unreliable)
MM_defect4ml054_change_activation_function_mutated0_MP_relu_2,0.7760 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_relu_6,0.7774 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_selu_1,0.7784 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_selu_2,0.7377 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_selu_6,0.7635 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_selu_7,0.1912 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_sigmoid_1,0.2122 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_sigmoid_2,0.2116 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_sigmoid_6,0.2079 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_sigmoid_7,0.7872 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_softmax_1,0.2090 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_softmax_2,0.2126 (reliable)
MM_defect4ml054_change_activation_function_mutated0_MP_softmax_6,0.2069 (reliable)
