,FM_cleanml008_faulty
MM_cleanml008_GF_0.01_1,0.5074 (reliable)
MM_cleanml008_GF_0.1_1,0.4504 (reliable)
MM_cleanml008_GF_0.2_1,0.4874 (reliable)
MM_cleanml008_GF_0.6_1,0.3724 (reliable)
MM_cleanml008_GF_1.0_1,0.3655 (reliable)
MM_cleanml008_LA_0.01_1,0.3593 (reliable)
MM_cleanml008_NAI_0.01_1,0.4762 (reliable)
MM_cleanml008_NAI_0.1_1,0.3251 (reliable)
MM_cleanml008_NEB_0.01_1,0.5493 (reliable)
MM_cleanml008_NS_0.01_1,0.5625 (reliable)
MM_cleanml008_WS_0.01_1,0.5669 (reliable)
MM_cleanml008_WS_0.1_1,0.4726 (reliable)
