,FM_deepfd021_faulty
MM_deepfd021_GF_0.01_1,0.4545 (reliable)
MM_deepfd021_GF_0.1_1,0.5000 (reliable)
MM_deepfd021_GF_0.2_1,0.8140 (reliable)
MM_deepfd021_GF_0.6_1,0.5905 (reliable)
MM_deepfd021_GF_1.0_1,0.6148 (reliable)
MM_deepfd021_LD_0.01_1,0.0000 (unreliable)
MM_deepfd021_LR_0.01_1,0.7541 (reliable)
MM_deepfd021_NAI_0.01_1,0.4615 (reliable)
MM_deepfd021_NAI_0.1_1,0.5532 (reliable)
MM_deepfd021_NEB_0.01_1,0.8095 (reliable)
MM_deepfd021_NEB_0.1_1,0.6341 (reliable)
MM_deepfd021_NEB_0.2_1,0.7812 (reliable)
MM_deepfd021_NEB_0.6_1,0.6260 (reliable)
MM_deepfd021_NS_0.01_1,0.0870 (reliable)
MM_deepfd021_NS_0.1_1,0.5862 (reliable)
MM_deepfd021_NS_0.2_1,0.5370 (reliable)
MM_deepfd021_NS_0.6_1,0.6134 (reliable)
MM_deepfd021_NS_1.0_1,0.6380 (unreliable)
MM_deepfd021_WS_0.01_1,0.8333 (reliable)
MM_deepfd021_WS_0.1_1,0.5000 (reliable)
MM_deepfd021_WS_0.2_1,0.6009 (reliable)
