,FM_cleanml010_faulty
MM_cleanml010_change_epochs_mutated0_MP_75,0.0833 (reliable)
MM_cleanml010_change_epochs_mutated0_MP_82,0.3372 (reliable)
MM_cleanml010_change_epochs_mutated0_MP_85,0.1481 (reliable)
MM_cleanml010_change_epochs_mutated0_MP_86,0.6322 (reliable)
MM_cleanml010_change_epochs_mutated0_MP_87,0.1250 (reliable)
MM_cleanml010_change_epochs_mutated0_MP_88,0.1129 (reliable)
MM_cleanml010_change_label_mutated0_MP_100,0.4807 (reliable)
MM_cleanml010_change_label_mutated0_MP_12.5,0.6606 (reliable)
MM_cleanml010_change_label_mutated0_MP_25.0,0.6395 (reliable)
MM_cleanml010_change_label_mutated0_MP_3.12,0.3519 (reliable)
MM_cleanml010_change_label_mutated0_MP_50.0,0.5939 (reliable)
MM_cleanml010_change_label_mutated0_MP_6.25,0.5179 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.0001,0.3529 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00055,0.2206 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00067,0.4783 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00072,0.1026 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00075,0.0678 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00077,0.0952 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00078,0.2143 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00089,0.4127 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00094,0.2063 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00097,0.2308 (reliable)
MM_cleanml010_change_learning_rate_mutated0_MP_False_0.00098,0.1190 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_binary_crossentropy,0.2564 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_categorical_crossentropy,0.1044 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_categorical_hinge,0.5278 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_hinge,0.3659 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_huber_loss,0.2029 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_kullback_leibler_divergence,0.4952 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_logcosh,0.3659 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_mean_absolute_error,0.2941 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_mean_absolute_percentage_error,0.1081 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_mean_squared_error,0.4255 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_mean_squared_logarithmic_error,0.1667 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_poisson,0.0860 (reliable)
MM_cleanml010_change_loss_function_mutated0_MP_squared_hinge,0.0707 (reliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_adadelta,0.4060 (unreliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_adagrad,0.3899 (reliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_adamax,0.6806 (reliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_nadam,0.6889 (reliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_rmsprop,0.3571 (reliable)
MM_cleanml010_change_optimisation_function_mutated0_MP_sgd,0.4143 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_constant_1,0.0977 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_constant_2,0.7252 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_glorot_normal_1,0.1786 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_glorot_normal_2,0.3243 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_glorot_uniform_1,0.4211 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_glorot_uniform_2,0.2308 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_he_normal_1,0.2381 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_he_normal_2,0.2632 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_he_uniform_1,0.1429 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_he_uniform_2,0.2679 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_identity_1,0.3043 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_identity_2,0.7265 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_normal_1,0.3824 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_normal_2,0.2927 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_uniform_1,0.4167 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_lecun_uniform_2,0.2453 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_ones_1,0.0975 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_ones_2,0.2116 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_orthogonal_1,0.1321 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_orthogonal_2,0.3667 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_normal_1,0.3095 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_normal_2,0.4706 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_uniform_1,0.4474 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_random_uniform_2,0.4063 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_truncated_normal_1,0.4348 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_truncated_normal_2,0.5312 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_variance_scaling_1,0.4318 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_variance_scaling_2,0.3696 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_zeros_1,0.0977 (reliable)
MM_cleanml010_change_weights_initialisation_mutated0_MP_zeros_2,0.7088 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_12.38,0.2034 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_18.57,0.4000 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_21.66,0.6944 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_24.75,0.3953 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_37.12,0.4842 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_40.22,0.2660 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_43.31,0.2870 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_49.5,0.3534 (reliable)
MM_cleanml010_delete_training_data_mutated0_MP_99,0.2816 (reliable)
MM_cleanml010_disable_batching_mutated0_MP,0.3762 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_100,0.6429 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_12.5,0.7013 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_15.62,0.6047 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_18.75,0.6762 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_25.0,0.6532 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_3.12,0.5970 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_50.0,0.7050 (reliable)
MM_cleanml010_make_output_classes_overlap_mutated0_MP_6.25,0.6308 (reliable)
MM_cleanml010_remove_activation_function_mutated0_MP_1,0.2453 (reliable)
MM_cleanml010_remove_activation_function_mutated0_MP_2,0.4279 (unreliable)
MM_cleanml010_remove_bias_mutated0_MP_1,0.4444 (reliable)
MM_cleanml010_remove_bias_mutated0_MP_2,0.3243 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_100,0.1210 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_12.5,0.0656 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_25.0,0.2093 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_3.12,0.4878 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_50.0,0.2456 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_6.25,0.3478 (reliable)
MM_cleanml010_unbalance_train_data_mutated0_MP_9.38,0.2203 (reliable)
